"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","26/03/2020",3
"73","Chhattisgarh","28/03/2020",1
"74","Chhattisgarh","30/03/2020",1
"75","Chhattisgarh","31/03/2020",1
"76","Dadra and Nagar Haveli","06/04/2020",1
"77","Delhi","01/04/2020",32
"78","Delhi","02/03/2020",1
"79","Delhi","02/04/2020",141
"80","Delhi","03/04/2020",93
"81","Delhi","04/04/2020",59
"82","Delhi","05/03/2020",1
"83","Delhi","05/04/2020",58
"84","Delhi","06/03/2020",1
"85","Delhi","06/04/2020",22
"86","Delhi","07/04/2020",51
"87","Delhi","08/04/2020",93
"88","Delhi","09/03/2020",1
"89","Delhi","09/04/2020",51
"90","Delhi","10/04/2020",183
"91","Delhi","11/03/2020",1
"92","Delhi","11/04/2020",166
"93","Delhi","12/03/2020",1
"94","Delhi","12/04/2020",85
"95","Delhi","13/03/2020",1
"96","Delhi","17/03/2020",3
"97","Delhi","18/03/2020",1
"98","Delhi","19/03/2020",3
"99","Delhi","20/03/2020",6
"100","Delhi","21/03/2020",7
"101","Delhi","22/03/2020",1
"102","Delhi","23/03/2020",2
"103","Delhi","25/03/2020",5
"104","Delhi","26/03/2020",4
"105","Delhi","27/03/2020",1
"106","Delhi","28/03/2020",9
"107","Delhi","29/03/2020",23
"108","Delhi","30/03/2020",25
"109","Delhi","31/03/2020",23
"110","Goa","03/04/2020",1
"111","Goa","04/04/2020",1
"112","Goa","25/03/2020",3
"113","Goa","29/03/2020",2
"114","Gujarat","01/04/2020",13
"115","Gujarat","02/04/2020",1
"116","Gujarat","03/04/2020",7
"117","Gujarat","04/04/2020",13
"118","Gujarat","05/04/2020",20
"119","Gujarat","06/04/2020",18
"120","Gujarat","07/04/2020",29
"121","Gujarat","08/04/2020",11
"122","Gujarat","09/04/2020",76
"123","Gujarat","10/04/2020",116
"124","Gujarat","11/04/2020",90
"125","Gujarat","12/04/2020",48
"126","Gujarat","19/03/2020",2
"127","Gujarat","20/03/2020",5
"128","Gujarat","21/03/2020",7
"129","Gujarat","22/03/2020",4
"130","Gujarat","23/03/2020",12
"131","Gujarat","24/03/2020",6
"132","Gujarat","25/03/2020",2
"133","Gujarat","26/03/2020",6
"134","Gujarat","27/03/2020",3
"135","Gujarat","28/03/2020",8
"136","Gujarat","29/03/2020",8
"137","Gujarat","30/03/2020",7
"138","Gujarat","31/03/2020",4
"139","Haryana","02/04/2020",6
"140","Haryana","03/04/2020",9
"141","Haryana","04/03/2020",14
"142","Haryana","04/04/2020",26
"143","Haryana","05/04/2020",6
"144","Haryana","06/04/2020",20
"145","Haryana","07/04/2020",33
"146","Haryana","08/04/2020",24
"147","Haryana","09/04/2020",3
"148","Haryana","10/04/2020",6
"149","Haryana","11/04/2020",3
"150","Haryana","12/04/2020",16
"151","Haryana","17/03/2020",1
"152","Haryana","18/03/2020",2
"153","Haryana","20/03/2020",2
"154","Haryana","21/03/2020",2
"155","Haryana","23/03/2020",7
"156","Haryana","24/03/2020",2
"157","Haryana","25/03/2020",1
"158","Haryana","26/03/2020",1
"159","Haryana","27/03/2020",1
"160","Haryana","28/03/2020",2
"161","Haryana","30/03/2020",1
"162","Haryana","31/03/2020",7
"163","Himachal Pradesh","02/04/2020",3
"164","Himachal Pradesh","04/04/2020",7
"165","Himachal Pradesh","05/04/2020",1
"166","Himachal Pradesh","06/04/2020",4
"167","Himachal Pradesh","07/04/2020",9
"168","Himachal Pradesh","09/04/2020",1
"169","Himachal Pradesh","11/04/2020",4
"170","Himachal Pradesh","20/03/2020",2
"171","Himachal Pradesh","23/03/2020",1
"172","Jammu and Kashmir","01/04/2020",7
"173","Jammu and Kashmir","02/04/2020",8
"174","Jammu and Kashmir","03/04/2020",4
"175","Jammu and Kashmir","04/04/2020",17
"176","Jammu and Kashmir","05/04/2020",14
"177","Jammu and Kashmir","06/04/2020",3
"178","Jammu and Kashmir","07/04/2020",16
"179","Jammu and Kashmir","08/04/2020",33
"180","Jammu and Kashmir","09/03/2020",1
"181","Jammu and Kashmir","09/04/2020",26
"182","Jammu and Kashmir","10/04/2020",23
"183","Jammu and Kashmir","11/04/2020",17
"184","Jammu and Kashmir","12/04/2020",22
"185","Jammu and Kashmir","13/03/2020",1
"186","Jammu and Kashmir","16/03/2020",1
"187","Jammu and Kashmir","18/03/2020",1
"188","Jammu and Kashmir","24/03/2020",2
"189","Jammu and Kashmir","25/03/2020",5
"190","Jammu and Kashmir","26/03/2020",3
"191","Jammu and Kashmir","27/03/2020",6
"192","Jammu and Kashmir","28/03/2020",13
"193","Jammu and Kashmir","29/03/2020",5
"194","Jammu and Kashmir","30/03/2020",11
"195","Jammu and Kashmir","31/03/2020",6
"196","Jharkhand","02/04/2020",1
"197","Jharkhand","05/04/2020",1
"198","Jharkhand","06/04/2020",1
"199","Jharkhand","09/04/2020",9
"200","Jharkhand","10/04/2020",1
"201","Jharkhand","11/04/2020",3
"202","Jharkhand","12/04/2020",2
"203","Jharkhand","31/03/2020",1
"204","Karnataka","01/04/2020",9
"205","Karnataka","02/04/2020",14
"206","Karnataka","03/04/2020",4
"207","Karnataka","04/04/2020",16
"208","Karnataka","05/04/2020",7
"209","Karnataka","06/04/2020",12
"210","Karnataka","07/04/2020",12
"211","Karnataka","08/04/2020",6
"212","Karnataka","09/03/2020",1
"213","Karnataka","09/04/2020",16
"214","Karnataka","10/03/2020",3
"215","Karnataka","10/04/2020",10
"216","Karnataka","11/04/2020",8
"217","Karnataka","12/03/2020",1
"218","Karnataka","12/04/2020",17
"219","Karnataka","13/03/2020",1
"220","Karnataka","16/03/2020",1
"221","Karnataka","17/03/2020",4
"222","Karnataka","18/03/2020",3
"223","Karnataka","19/03/2020",1
"224","Karnataka","21/03/2020",5
"225","Karnataka","22/03/2020",6
"226","Karnataka","23/03/2020",7
"227","Karnataka","24/03/2020",8
"228","Karnataka","25/03/2020",10
"229","Karnataka","26/03/2020",4
"230","Karnataka","27/03/2020",9
"231","Karnataka","28/03/2020",12
"232","Karnataka","29/03/2020",7
"233","Karnataka","30/03/2020",5
"234","Karnataka","31/03/2020",13
"235","Kerala","01/04/2020",24
"236","Kerala","02/02/2020",1
"237","Kerala","02/04/2020",21
"238","Kerala","03/02/2020",1
"239","Kerala","03/04/2020",9
"240","Kerala","04/04/2020",11
"241","Kerala","05/04/2020",8
"242","Kerala","06/04/2020",13
"243","Kerala","07/04/2020",8
"244","Kerala","08/03/2020",5
"245","Kerala","08/04/2020",9
"246","Kerala","09/03/2020",1
"247","Kerala","09/04/2020",12
"248","Kerala","10/03/2020",8
"249","Kerala","10/04/2020",7
"250","Kerala","11/04/2020",10
"251","Kerala","12/03/2020",2
"252","Kerala","12/04/2020",2
"253","Kerala","13/03/2020",3
"254","Kerala","15/03/2020",2
"255","Kerala","16/03/2020",3
"256","Kerala","19/03/2020",1
"257","Kerala","20/03/2020",12
"258","Kerala","21/03/2020",12
"259","Kerala","22/03/2020",15
"260","Kerala","23/03/2020",28
"261","Kerala","24/03/2020",14
"262","Kerala","25/03/2020",9
"263","Kerala","26/03/2020",19
"264","Kerala","27/03/2020",39
"265","Kerala","28/03/2020",6
"266","Kerala","29/03/2020",20
"267","Kerala","30/01/2020",1
"268","Kerala","30/03/2020",32
"269","Kerala","31/03/2020",7
"270","Ladakh","03/04/2020",1
"271","Ladakh","07/03/2020",2
"272","Ladakh","10/04/2020",1
"273","Ladakh","11/03/2020",1
"274","Ladakh","17/03/2020",5
"275","Ladakh","20/03/2020",2
"276","Ladakh","21/03/2020",3
"277","Madhya Pradesh","01/04/2020",32
"278","Madhya Pradesh","02/04/2020",9
"279","Madhya Pradesh","03/04/2020",47
"280","Madhya Pradesh","04/04/2020",25
"281","Madhya Pradesh","05/04/2020",14
"282","Madhya Pradesh","06/04/2020",63
"283","Madhya Pradesh","07/04/2020",34
"284","Madhya Pradesh","08/04/2020",51
"285","Madhya Pradesh","09/04/2020",70
"286","Madhya Pradesh","10/04/2020",40
"287","Madhya Pradesh","11/04/2020",78
"288","Madhya Pradesh","12/04/2020",33
"289","Madhya Pradesh","20/03/2020",4
"290","Madhya Pradesh","22/03/2020",2
"291","Madhya Pradesh","24/03/2020",1
"292","Madhya Pradesh","25/03/2020",8
"293","Madhya Pradesh","26/03/2020",5
"294","Madhya Pradesh","27/03/2020",9
"295","Madhya Pradesh","28/03/2020",10
"296","Madhya Pradesh","30/03/2020",8
"297","Madhya Pradesh","31/03/2020",19
"298","Maharashtra","01/04/2020",33
"299","Maharashtra","02/04/2020",88
"300","Maharashtra","03/04/2020",64
"301","Maharashtra","04/04/2020",148
"302","Maharashtra","05/04/2020",112
"303","Maharashtra","06/04/2020",121
"304","Maharashtra","07/04/2020",150
"305","Maharashtra","08/04/2020",117
"306","Maharashtra","09/03/2020",2
"307","Maharashtra","09/04/2020",229
"308","Maharashtra","10/03/2020",3
"309","Maharashtra","10/04/2020",210
"310","Maharashtra","11/03/2020",6
"311","Maharashtra","11/04/2020",187
"312","Maharashtra","12/03/2020",3
"313","Maharashtra","12/04/2020",221
"314","Maharashtra","13/03/2020",3
"315","Maharashtra","14/03/2020",9
"316","Maharashtra","15/03/2020",6
"317","Maharashtra","16/03/2020",7
"318","Maharashtra","17/03/2020",2
"319","Maharashtra","18/03/2020",4
"320","Maharashtra","19/03/2020",3
"321","Maharashtra","20/03/2020",4
"322","Maharashtra","21/03/2020",12
"323","Maharashtra","22/03/2020",10
"324","Maharashtra","23/03/2020",15
"325","Maharashtra","24/03/2020",18
"326","Maharashtra","25/03/2020",15
"327","Maharashtra","26/03/2020",3
"328","Maharashtra","27/03/2020",28
"329","Maharashtra","28/03/2020",28
"330","Maharashtra","29/03/2020",22
"331","Maharashtra","30/03/2020",17
"332","Maharashtra","31/03/2020",82
"333","Manipur","02/04/2020",1
"334","Manipur","24/03/2020",1
"335","Mizoram","25/03/2020",1
"336","Nagaland","12/04/2020",1
"337","Odisha","01/04/2020",1
"338","Odisha","03/04/2020",15
"339","Odisha","04/04/2020",1
"340","Odisha","05/04/2020",18
"341","Odisha","06/04/2020",1
"342","Odisha","07/04/2020",2
"343","Odisha","09/04/2020",6
"344","Odisha","10/04/2020",2
"345","Odisha","11/04/2020",4
"346","Odisha","16/03/2020",1
"347","Odisha","19/03/2020",1
"348","Odisha","26/03/2020",1
"349","Odisha","31/03/2020",1
"350","Puducherry","01/04/2020",2
"351","Puducherry","02/04/2020",2
"352","Puducherry","10/04/2020",2
"353","Puducherry","17/03/2020",1
"354","Punjab","01/04/2020",4
"355","Punjab","02/04/2020",1
"356","Punjab","03/04/2020",6
"357","Punjab","04/04/2020",12
"358","Punjab","05/04/2020",3
"359","Punjab","06/04/2020",11
"360","Punjab","07/04/2020",20
"361","Punjab","08/04/2020",7
"362","Punjab","09/03/2020",1
"363","Punjab","09/04/2020",24
"364","Punjab","10/04/2020",21
"365","Punjab","11/04/2020",7
"366","Punjab","12/04/2020",12
"367","Punjab","19/03/2020",1
"368","Punjab","20/03/2020",1
"369","Punjab","21/03/2020",10
"370","Punjab","22/03/2020",8
"371","Punjab","23/03/2020",2
"372","Punjab","24/03/2020",6
"373","Punjab","25/03/2020",2
"374","Punjab","26/03/2020",2
"375","Punjab","27/03/2020",5
"376","Punjab","30/03/2020",3
"377","Punjab","31/03/2020",1
"378","Rajasthan","01/04/2020",27
"379","Rajasthan","02/04/2020",13
"380","Rajasthan","03/03/2020",1
"381","Rajasthan","03/04/2020",46
"382","Rajasthan","04/03/2020",1
"383","Rajasthan","04/04/2020",27
"384","Rajasthan","05/04/2020",60
"385","Rajasthan","06/04/2020",35
"386","Rajasthan","07/04/2020",42
"387","Rajasthan","08/04/2020",40
"388","Rajasthan","09/04/2020",80
"389","Rajasthan","10/03/2020",1
"390","Rajasthan","10/04/2020",98
"391","Rajasthan","11/04/2020",139
"392","Rajasthan","12/04/2020",104
"393","Rajasthan","14/03/2020",1
"394","Rajasthan","18/03/2020",3
"395","Rajasthan","19/03/2020",2
"396","Rajasthan","20/03/2020",8
"397","Rajasthan","21/03/2020",7
"398","Rajasthan","22/03/2020",5
"399","Rajasthan","23/03/2020",3
"400","Rajasthan","25/03/2020",6
"401","Rajasthan","26/03/2020",5
"402","Rajasthan","27/03/2020",7
"403","Rajasthan","28/03/2020",4
"404","Rajasthan","29/03/2020",5
"405","Rajasthan","30/03/2020",20
"406","Rajasthan","31/03/2020",14
"407","Tamil Nadu","01/04/2020",110
"408","Tamil Nadu","02/04/2020",75
"409","Tamil Nadu","03/04/2020",102
"410","Tamil Nadu","04/04/2020",74
"411","Tamil Nadu","05/04/2020",86
"412","Tamil Nadu","06/04/2020",50
"413","Tamil Nadu","07/03/2020",1
"414","Tamil Nadu","07/04/2020",69
"415","Tamil Nadu","08/04/2020",48
"416","Tamil Nadu","09/04/2020",96
"417","Tamil Nadu","10/04/2020",77
"418","Tamil Nadu","11/04/2020",58
"419","Tamil Nadu","12/04/2020",106
"420","Tamil Nadu","18/03/2020",1
"421","Tamil Nadu","19/03/2020",1
"422","Tamil Nadu","21/03/2020",3
"423","Tamil Nadu","22/03/2020",3
"424","Tamil Nadu","23/03/2020",3
"425","Tamil Nadu","24/03/2020",6
"426","Tamil Nadu","25/03/2020",8
"427","Tamil Nadu","26/03/2020",3
"428","Tamil Nadu","27/03/2020",9
"429","Tamil Nadu","28/03/2020",4
"430","Tamil Nadu","29/03/2020",8
"431","Tamil Nadu","30/03/2020",17
"432","Tamil Nadu","31/03/2020",57
"433","Telangana","01/04/2020",30
"434","Telangana","02/03/2020",1
"435","Telangana","02/04/2020",27
"436","Telangana","03/04/2020",75
"437","Telangana","04/04/2020",43
"438","Telangana","05/04/2020",62
"439","Telangana","06/04/2020",30
"440","Telangana","07/04/2020",40
"441","Telangana","08/04/2020",49
"442","Telangana","09/04/2020",18
"443","Telangana","10/04/2020",16
"444","Telangana","11/04/2020",16
"445","Telangana","12/04/2020",28
"446","Telangana","14/03/2020",1
"447","Telangana","15/03/2020",1
"448","Telangana","16/03/2020",1
"449","Telangana","17/03/2020",1
"450","Telangana","18/03/2020",8
"451","Telangana","19/03/2020",3
"452","Telangana","20/03/2020",3
"453","Telangana","21/03/2020",2
"454","Telangana","22/03/2020",6
"455","Telangana","23/03/2020",6
"456","Telangana","24/03/2020",6
"457","Telangana","25/03/2020",2
"458","Telangana","26/03/2020",4
"459","Telangana","27/03/2020",14
"460","Telangana","28/03/2020",8
"461","Telangana","29/03/2020",3
"462","Telangana","30/03/2020",7
"463","Telangana","31/03/2020",20
"464","Tripura","06/04/2020",1
"465","Tripura","10/04/2020",1
"466","Uttar Pradesh","01/04/2020",13
"467","Uttar Pradesh","02/04/2020",11
"468","Uttar Pradesh","03/04/2020",46
"469","Uttar Pradesh","04/03/2020",7
"470","Uttar Pradesh","04/04/2020",60
"471","Uttar Pradesh","05/03/2020",1
"472","Uttar Pradesh","05/04/2020",44
"473","Uttar Pradesh","06/04/2020",27
"474","Uttar Pradesh","07/04/2020",27
"475","Uttar Pradesh","08/04/2020",29
"476","Uttar Pradesh","09/03/2020",2
"477","Uttar Pradesh","09/04/2020",49
"478","Uttar Pradesh","10/04/2020",23
"479","Uttar Pradesh","11/04/2020",19
"480","Uttar Pradesh","12/03/2020",2
"481","Uttar Pradesh","12/04/2020",31
"482","Uttar Pradesh","13/03/2020",1
"483","Uttar Pradesh","17/03/2020",2
"484","Uttar Pradesh","18/03/2020",2
"485","Uttar Pradesh","19/03/2020",3
"486","Uttar Pradesh","20/03/2020",4
"487","Uttar Pradesh","21/03/2020",4
"488","Uttar Pradesh","22/03/2020",2
"489","Uttar Pradesh","23/03/2020",4
"490","Uttar Pradesh","24/03/2020",1
"491","Uttar Pradesh","25/03/2020",3
"492","Uttar Pradesh","26/03/2020",4
"493","Uttar Pradesh","27/03/2020",7
"494","Uttar Pradesh","28/03/2020",16
"495","Uttar Pradesh","29/03/2020",7
"496","Uttar Pradesh","30/03/2020",24
"497","Uttar Pradesh","31/03/2020",8
"498","Uttarakhand","02/04/2020",3
"499","Uttarakhand","03/04/2020",6
"500","Uttarakhand","04/04/2020",6
"501","Uttarakhand","05/04/2020",4
"502","Uttarakhand","06/04/2020",5
"503","Uttarakhand","08/04/2020",4
"504","Uttarakhand","15/03/2020",1
"505","Uttarakhand","19/03/2020",2
"506","Uttarakhand","23/03/2020",1
"507","Uttarakhand","25/03/2020",1
"508","Uttarakhand","28/03/2020",1
"509","Uttarakhand","29/03/2020",1
"510","West Bengal","02/04/2020",16
"511","West Bengal","05/04/2020",27
"512","West Bengal","07/04/2020",11
"513","West Bengal","08/04/2020",8
"514","West Bengal","09/04/2020",4
"515","West Bengal","10/04/2020",13
"516","West Bengal","11/04/2020",10
"517","West Bengal","12/04/2020",8
"518","West Bengal","17/03/2020",1
"519","West Bengal","20/03/2020",1
"520","West Bengal","21/03/2020",2
"521","West Bengal","22/03/2020",3
"522","West Bengal","24/03/2020",2
"523","West Bengal","26/03/2020",1
"524","West Bengal","27/03/2020",5
"525","West Bengal","28/03/2020",3
"526","West Bengal","29/03/2020",3
"527","West Bengal","30/03/2020",1
"528","West Bengal","31/03/2020",15
