"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","26/03/2020",3
"73","Chhattisgarh","28/03/2020",1
"74","Chhattisgarh","30/03/2020",1
"75","Chhattisgarh","31/03/2020",1
"76","Dadra and Nagar Haveli","06/04/2020",1
"77","Delhi","01/04/2020",32
"78","Delhi","02/03/2020",1
"79","Delhi","02/04/2020",141
"80","Delhi","03/04/2020",93
"81","Delhi","04/04/2020",59
"82","Delhi","05/03/2020",1
"83","Delhi","05/04/2020",58
"84","Delhi","06/03/2020",1
"85","Delhi","06/04/2020",22
"86","Delhi","07/04/2020",51
"87","Delhi","08/04/2020",93
"88","Delhi","09/03/2020",1
"89","Delhi","09/04/2020",51
"90","Delhi","10/04/2020",183
"91","Delhi","11/03/2020",1
"92","Delhi","11/04/2020",166
"93","Delhi","12/03/2020",1
"94","Delhi","13/03/2020",1
"95","Delhi","17/03/2020",3
"96","Delhi","18/03/2020",1
"97","Delhi","19/03/2020",3
"98","Delhi","20/03/2020",6
"99","Delhi","21/03/2020",7
"100","Delhi","22/03/2020",1
"101","Delhi","23/03/2020",2
"102","Delhi","25/03/2020",5
"103","Delhi","26/03/2020",4
"104","Delhi","27/03/2020",1
"105","Delhi","28/03/2020",9
"106","Delhi","29/03/2020",23
"107","Delhi","30/03/2020",25
"108","Delhi","31/03/2020",23
"109","Goa","03/04/2020",1
"110","Goa","04/04/2020",1
"111","Goa","25/03/2020",3
"112","Goa","29/03/2020",2
"113","Gujarat","01/04/2020",13
"114","Gujarat","02/04/2020",1
"115","Gujarat","03/04/2020",7
"116","Gujarat","04/04/2020",13
"117","Gujarat","05/04/2020",20
"118","Gujarat","06/04/2020",18
"119","Gujarat","07/04/2020",29
"120","Gujarat","08/04/2020",11
"121","Gujarat","09/04/2020",76
"122","Gujarat","10/04/2020",116
"123","Gujarat","11/04/2020",90
"124","Gujarat","12/04/2020",48
"125","Gujarat","19/03/2020",2
"126","Gujarat","20/03/2020",5
"127","Gujarat","21/03/2020",7
"128","Gujarat","22/03/2020",4
"129","Gujarat","23/03/2020",12
"130","Gujarat","24/03/2020",6
"131","Gujarat","25/03/2020",2
"132","Gujarat","26/03/2020",6
"133","Gujarat","27/03/2020",3
"134","Gujarat","28/03/2020",8
"135","Gujarat","29/03/2020",8
"136","Gujarat","30/03/2020",7
"137","Gujarat","31/03/2020",4
"138","Haryana","02/04/2020",6
"139","Haryana","03/04/2020",9
"140","Haryana","04/03/2020",14
"141","Haryana","04/04/2020",26
"142","Haryana","05/04/2020",6
"143","Haryana","06/04/2020",20
"144","Haryana","07/04/2020",33
"145","Haryana","08/04/2020",24
"146","Haryana","09/04/2020",3
"147","Haryana","10/04/2020",6
"148","Haryana","11/04/2020",3
"149","Haryana","12/04/2020",16
"150","Haryana","17/03/2020",1
"151","Haryana","18/03/2020",2
"152","Haryana","20/03/2020",2
"153","Haryana","21/03/2020",2
"154","Haryana","23/03/2020",7
"155","Haryana","24/03/2020",2
"156","Haryana","25/03/2020",1
"157","Haryana","26/03/2020",1
"158","Haryana","27/03/2020",1
"159","Haryana","28/03/2020",2
"160","Haryana","30/03/2020",1
"161","Haryana","31/03/2020",7
"162","Himachal Pradesh","02/04/2020",3
"163","Himachal Pradesh","04/04/2020",7
"164","Himachal Pradesh","05/04/2020",1
"165","Himachal Pradesh","06/04/2020",4
"166","Himachal Pradesh","07/04/2020",9
"167","Himachal Pradesh","09/04/2020",1
"168","Himachal Pradesh","11/04/2020",4
"169","Himachal Pradesh","20/03/2020",2
"170","Himachal Pradesh","23/03/2020",1
"171","Jammu and Kashmir","01/04/2020",7
"172","Jammu and Kashmir","02/04/2020",8
"173","Jammu and Kashmir","03/04/2020",4
"174","Jammu and Kashmir","04/04/2020",17
"175","Jammu and Kashmir","05/04/2020",14
"176","Jammu and Kashmir","06/04/2020",3
"177","Jammu and Kashmir","07/04/2020",16
"178","Jammu and Kashmir","08/04/2020",33
"179","Jammu and Kashmir","09/03/2020",1
"180","Jammu and Kashmir","09/04/2020",26
"181","Jammu and Kashmir","10/04/2020",23
"182","Jammu and Kashmir","11/04/2020",17
"183","Jammu and Kashmir","12/04/2020",21
"184","Jammu and Kashmir","13/03/2020",1
"185","Jammu and Kashmir","16/03/2020",1
"186","Jammu and Kashmir","18/03/2020",1
"187","Jammu and Kashmir","24/03/2020",2
"188","Jammu and Kashmir","25/03/2020",5
"189","Jammu and Kashmir","26/03/2020",3
"190","Jammu and Kashmir","27/03/2020",6
"191","Jammu and Kashmir","28/03/2020",13
"192","Jammu and Kashmir","29/03/2020",5
"193","Jammu and Kashmir","30/03/2020",11
"194","Jammu and Kashmir","31/03/2020",6
"195","Jharkhand","02/04/2020",1
"196","Jharkhand","05/04/2020",1
"197","Jharkhand","06/04/2020",1
"198","Jharkhand","09/04/2020",9
"199","Jharkhand","10/04/2020",1
"200","Jharkhand","11/04/2020",3
"201","Jharkhand","31/03/2020",1
"202","Karnataka","01/04/2020",9
"203","Karnataka","02/04/2020",14
"204","Karnataka","03/04/2020",4
"205","Karnataka","04/04/2020",16
"206","Karnataka","05/04/2020",7
"207","Karnataka","06/04/2020",12
"208","Karnataka","07/04/2020",12
"209","Karnataka","08/04/2020",6
"210","Karnataka","09/03/2020",1
"211","Karnataka","09/04/2020",16
"212","Karnataka","10/03/2020",3
"213","Karnataka","10/04/2020",10
"214","Karnataka","11/04/2020",8
"215","Karnataka","12/03/2020",1
"216","Karnataka","12/04/2020",17
"217","Karnataka","13/03/2020",1
"218","Karnataka","16/03/2020",1
"219","Karnataka","17/03/2020",4
"220","Karnataka","18/03/2020",3
"221","Karnataka","19/03/2020",1
"222","Karnataka","21/03/2020",5
"223","Karnataka","22/03/2020",6
"224","Karnataka","23/03/2020",7
"225","Karnataka","24/03/2020",8
"226","Karnataka","25/03/2020",10
"227","Karnataka","26/03/2020",4
"228","Karnataka","27/03/2020",9
"229","Karnataka","28/03/2020",12
"230","Karnataka","29/03/2020",7
"231","Karnataka","30/03/2020",5
"232","Karnataka","31/03/2020",13
"233","Kerala","01/04/2020",24
"234","Kerala","02/02/2020",1
"235","Kerala","02/04/2020",21
"236","Kerala","03/02/2020",1
"237","Kerala","03/04/2020",9
"238","Kerala","04/04/2020",11
"239","Kerala","05/04/2020",8
"240","Kerala","06/04/2020",13
"241","Kerala","07/04/2020",8
"242","Kerala","08/03/2020",5
"243","Kerala","08/04/2020",9
"244","Kerala","09/03/2020",1
"245","Kerala","09/04/2020",12
"246","Kerala","10/03/2020",8
"247","Kerala","10/04/2020",7
"248","Kerala","11/04/2020",10
"249","Kerala","12/03/2020",2
"250","Kerala","12/04/2020",2
"251","Kerala","13/03/2020",3
"252","Kerala","15/03/2020",2
"253","Kerala","16/03/2020",3
"254","Kerala","19/03/2020",1
"255","Kerala","20/03/2020",12
"256","Kerala","21/03/2020",12
"257","Kerala","22/03/2020",15
"258","Kerala","23/03/2020",28
"259","Kerala","24/03/2020",14
"260","Kerala","25/03/2020",9
"261","Kerala","26/03/2020",19
"262","Kerala","27/03/2020",39
"263","Kerala","28/03/2020",6
"264","Kerala","29/03/2020",20
"265","Kerala","30/01/2020",1
"266","Kerala","30/03/2020",32
"267","Kerala","31/03/2020",7
"268","Ladakh","03/04/2020",1
"269","Ladakh","07/03/2020",2
"270","Ladakh","10/04/2020",1
"271","Ladakh","11/03/2020",1
"272","Ladakh","17/03/2020",5
"273","Ladakh","20/03/2020",2
"274","Ladakh","21/03/2020",3
"275","Madhya Pradesh","01/04/2020",32
"276","Madhya Pradesh","02/04/2020",9
"277","Madhya Pradesh","03/04/2020",47
"278","Madhya Pradesh","04/04/2020",25
"279","Madhya Pradesh","05/04/2020",14
"280","Madhya Pradesh","06/04/2020",63
"281","Madhya Pradesh","07/04/2020",34
"282","Madhya Pradesh","08/04/2020",51
"283","Madhya Pradesh","09/04/2020",70
"284","Madhya Pradesh","10/04/2020",40
"285","Madhya Pradesh","11/04/2020",78
"286","Madhya Pradesh","12/04/2020",33
"287","Madhya Pradesh","20/03/2020",4
"288","Madhya Pradesh","22/03/2020",2
"289","Madhya Pradesh","24/03/2020",1
"290","Madhya Pradesh","25/03/2020",8
"291","Madhya Pradesh","26/03/2020",5
"292","Madhya Pradesh","27/03/2020",9
"293","Madhya Pradesh","28/03/2020",10
"294","Madhya Pradesh","30/03/2020",8
"295","Madhya Pradesh","31/03/2020",19
"296","Maharashtra","01/04/2020",33
"297","Maharashtra","02/04/2020",88
"298","Maharashtra","03/04/2020",64
"299","Maharashtra","04/04/2020",148
"300","Maharashtra","05/04/2020",112
"301","Maharashtra","06/04/2020",121
"302","Maharashtra","07/04/2020",150
"303","Maharashtra","08/04/2020",117
"304","Maharashtra","09/03/2020",2
"305","Maharashtra","09/04/2020",229
"306","Maharashtra","10/03/2020",3
"307","Maharashtra","10/04/2020",210
"308","Maharashtra","11/03/2020",6
"309","Maharashtra","11/04/2020",187
"310","Maharashtra","12/03/2020",3
"311","Maharashtra","12/04/2020",134
"312","Maharashtra","13/03/2020",3
"313","Maharashtra","14/03/2020",9
"314","Maharashtra","15/03/2020",6
"315","Maharashtra","16/03/2020",7
"316","Maharashtra","17/03/2020",2
"317","Maharashtra","18/03/2020",4
"318","Maharashtra","19/03/2020",3
"319","Maharashtra","20/03/2020",4
"320","Maharashtra","21/03/2020",12
"321","Maharashtra","22/03/2020",10
"322","Maharashtra","23/03/2020",15
"323","Maharashtra","24/03/2020",18
"324","Maharashtra","25/03/2020",15
"325","Maharashtra","26/03/2020",3
"326","Maharashtra","27/03/2020",28
"327","Maharashtra","28/03/2020",28
"328","Maharashtra","29/03/2020",22
"329","Maharashtra","30/03/2020",17
"330","Maharashtra","31/03/2020",82
"331","Manipur","02/04/2020",1
"332","Manipur","24/03/2020",1
"333","Mizoram","25/03/2020",1
"334","Odisha","01/04/2020",1
"335","Odisha","03/04/2020",15
"336","Odisha","04/04/2020",1
"337","Odisha","05/04/2020",18
"338","Odisha","06/04/2020",1
"339","Odisha","07/04/2020",2
"340","Odisha","09/04/2020",6
"341","Odisha","10/04/2020",2
"342","Odisha","11/04/2020",4
"343","Odisha","16/03/2020",1
"344","Odisha","19/03/2020",1
"345","Odisha","26/03/2020",1
"346","Odisha","31/03/2020",1
"347","Puducherry","01/04/2020",2
"348","Puducherry","02/04/2020",2
"349","Puducherry","10/04/2020",2
"350","Puducherry","17/03/2020",1
"351","Punjab","01/04/2020",4
"352","Punjab","02/04/2020",1
"353","Punjab","03/04/2020",6
"354","Punjab","04/04/2020",12
"355","Punjab","05/04/2020",3
"356","Punjab","06/04/2020",11
"357","Punjab","07/04/2020",20
"358","Punjab","08/04/2020",7
"359","Punjab","09/03/2020",1
"360","Punjab","09/04/2020",24
"361","Punjab","10/04/2020",21
"362","Punjab","11/04/2020",7
"363","Punjab","12/04/2020",12
"364","Punjab","19/03/2020",1
"365","Punjab","20/03/2020",1
"366","Punjab","21/03/2020",10
"367","Punjab","22/03/2020",8
"368","Punjab","23/03/2020",2
"369","Punjab","24/03/2020",6
"370","Punjab","25/03/2020",2
"371","Punjab","26/03/2020",2
"372","Punjab","27/03/2020",5
"373","Punjab","30/03/2020",3
"374","Punjab","31/03/2020",1
"375","Rajasthan","01/04/2020",27
"376","Rajasthan","02/04/2020",13
"377","Rajasthan","03/03/2020",1
"378","Rajasthan","03/04/2020",46
"379","Rajasthan","04/03/2020",1
"380","Rajasthan","04/04/2020",27
"381","Rajasthan","05/04/2020",60
"382","Rajasthan","06/04/2020",35
"383","Rajasthan","07/04/2020",42
"384","Rajasthan","08/04/2020",40
"385","Rajasthan","09/04/2020",80
"386","Rajasthan","10/03/2020",1
"387","Rajasthan","10/04/2020",98
"388","Rajasthan","11/04/2020",139
"389","Rajasthan","12/04/2020",96
"390","Rajasthan","14/03/2020",1
"391","Rajasthan","18/03/2020",3
"392","Rajasthan","19/03/2020",2
"393","Rajasthan","20/03/2020",8
"394","Rajasthan","21/03/2020",7
"395","Rajasthan","22/03/2020",5
"396","Rajasthan","23/03/2020",3
"397","Rajasthan","25/03/2020",6
"398","Rajasthan","26/03/2020",5
"399","Rajasthan","27/03/2020",7
"400","Rajasthan","28/03/2020",4
"401","Rajasthan","29/03/2020",5
"402","Rajasthan","30/03/2020",20
"403","Rajasthan","31/03/2020",14
"404","Tamil Nadu","01/04/2020",110
"405","Tamil Nadu","02/04/2020",75
"406","Tamil Nadu","03/04/2020",102
"407","Tamil Nadu","04/04/2020",74
"408","Tamil Nadu","05/04/2020",86
"409","Tamil Nadu","06/04/2020",50
"410","Tamil Nadu","07/03/2020",1
"411","Tamil Nadu","07/04/2020",69
"412","Tamil Nadu","08/04/2020",48
"413","Tamil Nadu","09/04/2020",96
"414","Tamil Nadu","10/04/2020",77
"415","Tamil Nadu","11/04/2020",58
"416","Tamil Nadu","12/04/2020",106
"417","Tamil Nadu","18/03/2020",1
"418","Tamil Nadu","19/03/2020",1
"419","Tamil Nadu","21/03/2020",3
"420","Tamil Nadu","22/03/2020",3
"421","Tamil Nadu","23/03/2020",3
"422","Tamil Nadu","24/03/2020",6
"423","Tamil Nadu","25/03/2020",8
"424","Tamil Nadu","26/03/2020",3
"425","Tamil Nadu","27/03/2020",9
"426","Tamil Nadu","28/03/2020",4
"427","Tamil Nadu","29/03/2020",8
"428","Tamil Nadu","30/03/2020",17
"429","Tamil Nadu","31/03/2020",57
"430","Telangana","01/04/2020",30
"431","Telangana","02/03/2020",1
"432","Telangana","02/04/2020",27
"433","Telangana","03/04/2020",75
"434","Telangana","04/04/2020",43
"435","Telangana","05/04/2020",62
"436","Telangana","06/04/2020",30
"437","Telangana","07/04/2020",40
"438","Telangana","08/04/2020",49
"439","Telangana","09/04/2020",18
"440","Telangana","10/04/2020",16
"441","Telangana","11/04/2020",16
"442","Telangana","14/03/2020",1
"443","Telangana","15/03/2020",1
"444","Telangana","16/03/2020",1
"445","Telangana","17/03/2020",1
"446","Telangana","18/03/2020",8
"447","Telangana","19/03/2020",3
"448","Telangana","20/03/2020",3
"449","Telangana","21/03/2020",2
"450","Telangana","22/03/2020",6
"451","Telangana","23/03/2020",6
"452","Telangana","24/03/2020",6
"453","Telangana","25/03/2020",2
"454","Telangana","26/03/2020",4
"455","Telangana","27/03/2020",14
"456","Telangana","28/03/2020",8
"457","Telangana","29/03/2020",3
"458","Telangana","30/03/2020",7
"459","Telangana","31/03/2020",20
"460","Tripura","06/04/2020",1
"461","Tripura","10/04/2020",1
"462","Uttar Pradesh","01/04/2020",13
"463","Uttar Pradesh","02/04/2020",11
"464","Uttar Pradesh","03/04/2020",46
"465","Uttar Pradesh","04/03/2020",7
"466","Uttar Pradesh","04/04/2020",60
"467","Uttar Pradesh","05/03/2020",1
"468","Uttar Pradesh","05/04/2020",44
"469","Uttar Pradesh","06/04/2020",27
"470","Uttar Pradesh","07/04/2020",27
"471","Uttar Pradesh","08/04/2020",29
"472","Uttar Pradesh","09/03/2020",2
"473","Uttar Pradesh","09/04/2020",49
"474","Uttar Pradesh","10/04/2020",23
"475","Uttar Pradesh","11/04/2020",19
"476","Uttar Pradesh","12/03/2020",2
"477","Uttar Pradesh","12/04/2020",28
"478","Uttar Pradesh","13/03/2020",1
"479","Uttar Pradesh","17/03/2020",2
"480","Uttar Pradesh","18/03/2020",2
"481","Uttar Pradesh","19/03/2020",3
"482","Uttar Pradesh","20/03/2020",4
"483","Uttar Pradesh","21/03/2020",4
"484","Uttar Pradesh","22/03/2020",2
"485","Uttar Pradesh","23/03/2020",4
"486","Uttar Pradesh","24/03/2020",1
"487","Uttar Pradesh","25/03/2020",3
"488","Uttar Pradesh","26/03/2020",4
"489","Uttar Pradesh","27/03/2020",7
"490","Uttar Pradesh","28/03/2020",16
"491","Uttar Pradesh","29/03/2020",7
"492","Uttar Pradesh","30/03/2020",24
"493","Uttar Pradesh","31/03/2020",8
"494","Uttarakhand","02/04/2020",3
"495","Uttarakhand","03/04/2020",6
"496","Uttarakhand","04/04/2020",6
"497","Uttarakhand","05/04/2020",4
"498","Uttarakhand","06/04/2020",5
"499","Uttarakhand","08/04/2020",4
"500","Uttarakhand","15/03/2020",1
"501","Uttarakhand","19/03/2020",2
"502","Uttarakhand","23/03/2020",1
"503","Uttarakhand","25/03/2020",1
"504","Uttarakhand","28/03/2020",1
"505","Uttarakhand","29/03/2020",1
"506","West Bengal","02/04/2020",16
"507","West Bengal","05/04/2020",27
"508","West Bengal","07/04/2020",11
"509","West Bengal","08/04/2020",8
"510","West Bengal","09/04/2020",4
"511","West Bengal","10/04/2020",13
"512","West Bengal","11/04/2020",10
"513","West Bengal","12/04/2020",8
"514","West Bengal","17/03/2020",1
"515","West Bengal","20/03/2020",1
"516","West Bengal","21/03/2020",2
"517","West Bengal","22/03/2020",3
"518","West Bengal","24/03/2020",2
"519","West Bengal","26/03/2020",1
"520","West Bengal","27/03/2020",5
"521","West Bengal","28/03/2020",3
"522","West Bengal","29/03/2020",3
"523","West Bengal","30/03/2020",1
"524","West Bengal","31/03/2020",15
