"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","30/03/2020",1
"73","Chhattisgarh","31/03/2020",1
"74","Dadra and Nagar Haveli","06/04/2020",1
"75","Delhi","01/04/2020",32
"76","Delhi","02/03/2020",1
"77","Delhi","02/04/2020",141
"78","Delhi","03/04/2020",93
"79","Delhi","04/04/2020",59
"80","Delhi","05/03/2020",1
"81","Delhi","05/04/2020",58
"82","Delhi","06/03/2020",1
"83","Delhi","06/04/2020",22
"84","Delhi","07/04/2020",51
"85","Delhi","08/04/2020",93
"86","Delhi","09/03/2020",1
"87","Delhi","09/04/2020",51
"88","Delhi","10/04/2020",183
"89","Delhi","11/03/2020",1
"90","Delhi","11/04/2020",166
"91","Delhi","12/03/2020",1
"92","Delhi","13/03/2020",1
"93","Delhi","17/03/2020",3
"94","Delhi","18/03/2020",1
"95","Delhi","19/03/2020",3
"96","Delhi","20/03/2020",6
"97","Delhi","21/03/2020",7
"98","Delhi","22/03/2020",1
"99","Delhi","23/03/2020",2
"100","Delhi","25/03/2020",5
"101","Delhi","26/03/2020",4
"102","Delhi","27/03/2020",1
"103","Delhi","28/03/2020",9
"104","Delhi","29/03/2020",23
"105","Delhi","30/03/2020",25
"106","Delhi","31/03/2020",23
"107","Goa","03/04/2020",1
"108","Goa","04/04/2020",1
"109","Goa","25/03/2020",3
"110","Goa","29/03/2020",2
"111","Gujarat","01/04/2020",13
"112","Gujarat","02/04/2020",1
"113","Gujarat","03/04/2020",7
"114","Gujarat","04/04/2020",13
"115","Gujarat","05/04/2020",20
"116","Gujarat","06/04/2020",18
"117","Gujarat","07/04/2020",29
"118","Gujarat","08/04/2020",11
"119","Gujarat","09/04/2020",76
"120","Gujarat","10/04/2020",116
"121","Gujarat","11/04/2020",90
"122","Gujarat","19/03/2020",2
"123","Gujarat","20/03/2020",5
"124","Gujarat","21/03/2020",7
"125","Gujarat","22/03/2020",4
"126","Gujarat","23/03/2020",12
"127","Gujarat","24/03/2020",6
"128","Gujarat","25/03/2020",2
"129","Gujarat","26/03/2020",6
"130","Gujarat","27/03/2020",3
"131","Gujarat","28/03/2020",8
"132","Gujarat","29/03/2020",8
"133","Gujarat","30/03/2020",7
"134","Gujarat","31/03/2020",4
"135","Haryana","02/04/2020",6
"136","Haryana","03/04/2020",9
"137","Haryana","04/03/2020",14
"138","Haryana","04/04/2020",26
"139","Haryana","05/04/2020",6
"140","Haryana","06/04/2020",20
"141","Haryana","07/04/2020",33
"142","Haryana","08/04/2020",24
"143","Haryana","09/04/2020",3
"144","Haryana","10/04/2020",6
"145","Haryana","11/04/2020",3
"146","Haryana","17/03/2020",1
"147","Haryana","18/03/2020",2
"148","Haryana","20/03/2020",2
"149","Haryana","21/03/2020",2
"150","Haryana","23/03/2020",7
"151","Haryana","24/03/2020",2
"152","Haryana","25/03/2020",1
"153","Haryana","26/03/2020",1
"154","Haryana","27/03/2020",1
"155","Haryana","28/03/2020",2
"156","Haryana","30/03/2020",1
"157","Haryana","31/03/2020",7
"158","Himachal Pradesh","02/04/2020",3
"159","Himachal Pradesh","04/04/2020",7
"160","Himachal Pradesh","05/04/2020",1
"161","Himachal Pradesh","06/04/2020",4
"162","Himachal Pradesh","07/04/2020",9
"163","Himachal Pradesh","09/04/2020",1
"164","Himachal Pradesh","11/04/2020",4
"165","Himachal Pradesh","20/03/2020",2
"166","Himachal Pradesh","23/03/2020",1
"167","Jammu and Kashmir","01/04/2020",7
"168","Jammu and Kashmir","02/04/2020",8
"169","Jammu and Kashmir","03/04/2020",5
"170","Jammu and Kashmir","04/04/2020",17
"171","Jammu and Kashmir","05/04/2020",14
"172","Jammu and Kashmir","06/04/2020",3
"173","Jammu and Kashmir","07/04/2020",16
"174","Jammu and Kashmir","08/04/2020",33
"175","Jammu and Kashmir","09/03/2020",1
"176","Jammu and Kashmir","09/04/2020",26
"177","Jammu and Kashmir","10/04/2020",23
"178","Jammu and Kashmir","11/04/2020",17
"179","Jammu and Kashmir","13/03/2020",1
"180","Jammu and Kashmir","16/03/2020",1
"181","Jammu and Kashmir","18/03/2020",1
"182","Jammu and Kashmir","24/03/2020",2
"183","Jammu and Kashmir","25/03/2020",5
"184","Jammu and Kashmir","26/03/2020",3
"185","Jammu and Kashmir","27/03/2020",6
"186","Jammu and Kashmir","28/03/2020",13
"187","Jammu and Kashmir","29/03/2020",5
"188","Jammu and Kashmir","30/03/2020",11
"189","Jammu and Kashmir","31/03/2020",6
"190","Jharkhand","02/04/2020",1
"191","Jharkhand","05/04/2020",1
"192","Jharkhand","06/04/2020",1
"193","Jharkhand","09/04/2020",9
"194","Jharkhand","10/04/2020",1
"195","Jharkhand","11/04/2020",3
"196","Jharkhand","31/03/2020",1
"197","Karnataka","01/04/2020",9
"198","Karnataka","02/04/2020",14
"199","Karnataka","03/04/2020",4
"200","Karnataka","04/04/2020",16
"201","Karnataka","05/04/2020",7
"202","Karnataka","06/04/2020",12
"203","Karnataka","07/04/2020",12
"204","Karnataka","08/04/2020",6
"205","Karnataka","09/03/2020",1
"206","Karnataka","09/04/2020",16
"207","Karnataka","10/03/2020",3
"208","Karnataka","10/04/2020",10
"209","Karnataka","11/04/2020",8
"210","Karnataka","12/03/2020",1
"211","Karnataka","13/03/2020",1
"212","Karnataka","16/03/2020",1
"213","Karnataka","17/03/2020",4
"214","Karnataka","18/03/2020",3
"215","Karnataka","19/03/2020",1
"216","Karnataka","21/03/2020",5
"217","Karnataka","22/03/2020",6
"218","Karnataka","23/03/2020",7
"219","Karnataka","24/03/2020",8
"220","Karnataka","25/03/2020",10
"221","Karnataka","26/03/2020",4
"222","Karnataka","27/03/2020",9
"223","Karnataka","28/03/2020",17
"224","Karnataka","29/03/2020",2
"225","Karnataka","30/03/2020",8
"226","Karnataka","31/03/2020",10
"227","Kerala","01/04/2020",24
"228","Kerala","02/02/2020",1
"229","Kerala","02/04/2020",21
"230","Kerala","03/02/2020",1
"231","Kerala","03/04/2020",9
"232","Kerala","04/04/2020",11
"233","Kerala","05/04/2020",8
"234","Kerala","06/04/2020",13
"235","Kerala","07/04/2020",8
"236","Kerala","08/03/2020",5
"237","Kerala","08/04/2020",9
"238","Kerala","09/03/2020",1
"239","Kerala","09/04/2020",12
"240","Kerala","10/03/2020",8
"241","Kerala","10/04/2020",7
"242","Kerala","11/04/2020",10
"243","Kerala","12/03/2020",2
"244","Kerala","13/03/2020",3
"245","Kerala","15/03/2020",2
"246","Kerala","16/03/2020",3
"247","Kerala","19/03/2020",1
"248","Kerala","20/03/2020",12
"249","Kerala","21/03/2020",12
"250","Kerala","22/03/2020",15
"251","Kerala","23/03/2020",28
"252","Kerala","24/03/2020",14
"253","Kerala","25/03/2020",9
"254","Kerala","26/03/2020",19
"255","Kerala","27/03/2020",39
"256","Kerala","28/03/2020",6
"257","Kerala","29/03/2020",20
"258","Kerala","30/01/2020",1
"259","Kerala","30/03/2020",32
"260","Kerala","31/03/2020",7
"261","Ladakh","03/04/2020",1
"262","Ladakh","07/03/2020",2
"263","Ladakh","10/04/2020",1
"264","Ladakh","11/03/2020",1
"265","Ladakh","17/03/2020",5
"266","Ladakh","20/03/2020",2
"267","Ladakh","21/03/2020",3
"268","Madhya Pradesh","01/04/2020",32
"269","Madhya Pradesh","02/04/2020",9
"270","Madhya Pradesh","03/04/2020",47
"271","Madhya Pradesh","04/04/2020",25
"272","Madhya Pradesh","05/04/2020",14
"273","Madhya Pradesh","06/04/2020",63
"274","Madhya Pradesh","07/04/2020",34
"275","Madhya Pradesh","08/04/2020",51
"276","Madhya Pradesh","09/04/2020",70
"277","Madhya Pradesh","10/04/2020",40
"278","Madhya Pradesh","11/04/2020",78
"279","Madhya Pradesh","20/03/2020",4
"280","Madhya Pradesh","22/03/2020",2
"281","Madhya Pradesh","24/03/2020",1
"282","Madhya Pradesh","25/03/2020",8
"283","Madhya Pradesh","26/03/2020",5
"284","Madhya Pradesh","27/03/2020",9
"285","Madhya Pradesh","28/03/2020",10
"286","Madhya Pradesh","30/03/2020",8
"287","Madhya Pradesh","31/03/2020",19
"288","Maharashtra","01/04/2020",33
"289","Maharashtra","02/04/2020",88
"290","Maharashtra","03/04/2020",64
"291","Maharashtra","04/04/2020",148
"292","Maharashtra","05/04/2020",112
"293","Maharashtra","06/04/2020",121
"294","Maharashtra","07/04/2020",150
"295","Maharashtra","08/04/2020",117
"296","Maharashtra","09/03/2020",2
"297","Maharashtra","09/04/2020",229
"298","Maharashtra","10/03/2020",3
"299","Maharashtra","10/04/2020",210
"300","Maharashtra","11/03/2020",6
"301","Maharashtra","11/04/2020",187
"302","Maharashtra","12/03/2020",3
"303","Maharashtra","13/03/2020",3
"304","Maharashtra","14/03/2020",9
"305","Maharashtra","15/03/2020",6
"306","Maharashtra","16/03/2020",7
"307","Maharashtra","17/03/2020",2
"308","Maharashtra","18/03/2020",4
"309","Maharashtra","19/03/2020",3
"310","Maharashtra","20/03/2020",4
"311","Maharashtra","21/03/2020",12
"312","Maharashtra","22/03/2020",10
"313","Maharashtra","23/03/2020",15
"314","Maharashtra","24/03/2020",18
"315","Maharashtra","25/03/2020",15
"316","Maharashtra","26/03/2020",3
"317","Maharashtra","27/03/2020",28
"318","Maharashtra","28/03/2020",28
"319","Maharashtra","29/03/2020",22
"320","Maharashtra","30/03/2020",17
"321","Maharashtra","31/03/2020",82
"322","Manipur","02/04/2020",1
"323","Manipur","24/03/2020",1
"324","Mizoram","25/03/2020",1
"325","Odisha","01/04/2020",1
"326","Odisha","03/04/2020",15
"327","Odisha","04/04/2020",1
"328","Odisha","05/04/2020",18
"329","Odisha","06/04/2020",1
"330","Odisha","07/04/2020",2
"331","Odisha","09/04/2020",6
"332","Odisha","10/04/2020",2
"333","Odisha","11/04/2020",4
"334","Odisha","16/03/2020",1
"335","Odisha","19/03/2020",1
"336","Odisha","26/03/2020",1
"337","Odisha","31/03/2020",1
"338","Puducherry","01/04/2020",2
"339","Puducherry","02/04/2020",2
"340","Puducherry","10/04/2020",2
"341","Puducherry","17/03/2020",1
"342","Punjab","01/04/2020",4
"343","Punjab","02/04/2020",1
"344","Punjab","03/04/2020",6
"345","Punjab","04/04/2020",12
"346","Punjab","05/04/2020",3
"347","Punjab","06/04/2020",11
"348","Punjab","07/04/2020",20
"349","Punjab","08/04/2020",7
"350","Punjab","09/03/2020",1
"351","Punjab","09/04/2020",24
"352","Punjab","10/04/2020",21
"353","Punjab","11/04/2020",7
"354","Punjab","19/03/2020",1
"355","Punjab","20/03/2020",1
"356","Punjab","21/03/2020",10
"357","Punjab","22/03/2020",8
"358","Punjab","23/03/2020",2
"359","Punjab","24/03/2020",6
"360","Punjab","25/03/2020",2
"361","Punjab","26/03/2020",2
"362","Punjab","27/03/2020",5
"363","Punjab","30/03/2020",3
"364","Punjab","31/03/2020",1
"365","Rajasthan","01/04/2020",27
"366","Rajasthan","02/04/2020",13
"367","Rajasthan","03/03/2020",1
"368","Rajasthan","03/04/2020",46
"369","Rajasthan","04/03/2020",1
"370","Rajasthan","04/04/2020",27
"371","Rajasthan","05/04/2020",60
"372","Rajasthan","06/04/2020",35
"373","Rajasthan","07/04/2020",42
"374","Rajasthan","08/04/2020",40
"375","Rajasthan","09/04/2020",80
"376","Rajasthan","10/03/2020",1
"377","Rajasthan","10/04/2020",98
"378","Rajasthan","11/04/2020",139
"379","Rajasthan","14/03/2020",1
"380","Rajasthan","18/03/2020",3
"381","Rajasthan","19/03/2020",2
"382","Rajasthan","20/03/2020",8
"383","Rajasthan","21/03/2020",7
"384","Rajasthan","22/03/2020",5
"385","Rajasthan","23/03/2020",3
"386","Rajasthan","25/03/2020",6
"387","Rajasthan","26/03/2020",5
"388","Rajasthan","27/03/2020",7
"389","Rajasthan","28/03/2020",4
"390","Rajasthan","29/03/2020",5
"391","Rajasthan","30/03/2020",20
"392","Rajasthan","31/03/2020",14
"393","Tamil Nadu","01/04/2020",110
"394","Tamil Nadu","02/04/2020",75
"395","Tamil Nadu","03/04/2020",102
"396","Tamil Nadu","04/04/2020",74
"397","Tamil Nadu","05/04/2020",86
"398","Tamil Nadu","06/04/2020",50
"399","Tamil Nadu","07/03/2020",1
"400","Tamil Nadu","07/04/2020",69
"401","Tamil Nadu","08/04/2020",48
"402","Tamil Nadu","09/04/2020",96
"403","Tamil Nadu","10/04/2020",77
"404","Tamil Nadu","11/04/2020",58
"405","Tamil Nadu","18/03/2020",1
"406","Tamil Nadu","19/03/2020",1
"407","Tamil Nadu","21/03/2020",3
"408","Tamil Nadu","22/03/2020",3
"409","Tamil Nadu","23/03/2020",3
"410","Tamil Nadu","24/03/2020",6
"411","Tamil Nadu","25/03/2020",8
"412","Tamil Nadu","26/03/2020",3
"413","Tamil Nadu","27/03/2020",9
"414","Tamil Nadu","28/03/2020",4
"415","Tamil Nadu","29/03/2020",8
"416","Tamil Nadu","30/03/2020",17
"417","Tamil Nadu","31/03/2020",57
"418","Telangana","01/04/2020",30
"419","Telangana","02/03/2020",1
"420","Telangana","02/04/2020",27
"421","Telangana","03/04/2020",75
"422","Telangana","04/04/2020",43
"423","Telangana","05/04/2020",62
"424","Telangana","06/04/2020",30
"425","Telangana","07/04/2020",40
"426","Telangana","08/04/2020",49
"427","Telangana","09/04/2020",18
"428","Telangana","10/04/2020",16
"429","Telangana","11/04/2020",16
"430","Telangana","14/03/2020",1
"431","Telangana","15/03/2020",1
"432","Telangana","16/03/2020",1
"433","Telangana","17/03/2020",1
"434","Telangana","18/03/2020",8
"435","Telangana","19/03/2020",3
"436","Telangana","20/03/2020",3
"437","Telangana","21/03/2020",2
"438","Telangana","22/03/2020",6
"439","Telangana","23/03/2020",6
"440","Telangana","24/03/2020",6
"441","Telangana","25/03/2020",2
"442","Telangana","26/03/2020",4
"443","Telangana","27/03/2020",14
"444","Telangana","28/03/2020",8
"445","Telangana","29/03/2020",3
"446","Telangana","30/03/2020",7
"447","Telangana","31/03/2020",20
"448","Tripura","06/04/2020",1
"449","Tripura","10/04/2020",1
"450","Uttar Pradesh","01/04/2020",13
"451","Uttar Pradesh","02/04/2020",11
"452","Uttar Pradesh","03/04/2020",46
"453","Uttar Pradesh","04/03/2020",7
"454","Uttar Pradesh","04/04/2020",60
"455","Uttar Pradesh","05/03/2020",1
"456","Uttar Pradesh","05/04/2020",44
"457","Uttar Pradesh","06/04/2020",27
"458","Uttar Pradesh","07/04/2020",27
"459","Uttar Pradesh","08/04/2020",29
"460","Uttar Pradesh","09/03/2020",2
"461","Uttar Pradesh","09/04/2020",49
"462","Uttar Pradesh","10/04/2020",23
"463","Uttar Pradesh","11/04/2020",19
"464","Uttar Pradesh","12/03/2020",2
"465","Uttar Pradesh","13/03/2020",1
"466","Uttar Pradesh","17/03/2020",2
"467","Uttar Pradesh","18/03/2020",2
"468","Uttar Pradesh","19/03/2020",3
"469","Uttar Pradesh","20/03/2020",4
"470","Uttar Pradesh","21/03/2020",4
"471","Uttar Pradesh","22/03/2020",2
"472","Uttar Pradesh","23/03/2020",4
"473","Uttar Pradesh","24/03/2020",1
"474","Uttar Pradesh","25/03/2020",3
"475","Uttar Pradesh","26/03/2020",4
"476","Uttar Pradesh","27/03/2020",7
"477","Uttar Pradesh","28/03/2020",16
"478","Uttar Pradesh","29/03/2020",7
"479","Uttar Pradesh","30/03/2020",24
"480","Uttar Pradesh","31/03/2020",8
"481","Uttarakhand","02/04/2020",3
"482","Uttarakhand","03/04/2020",6
"483","Uttarakhand","04/04/2020",6
"484","Uttarakhand","05/04/2020",4
"485","Uttarakhand","06/04/2020",5
"486","Uttarakhand","08/04/2020",4
"487","Uttarakhand","15/03/2020",1
"488","Uttarakhand","19/03/2020",2
"489","Uttarakhand","23/03/2020",1
"490","Uttarakhand","25/03/2020",1
"491","Uttarakhand","28/03/2020",1
"492","Uttarakhand","29/03/2020",1
"493","West Bengal","02/04/2020",16
"494","West Bengal","05/04/2020",27
"495","West Bengal","07/04/2020",11
"496","West Bengal","08/04/2020",8
"497","West Bengal","09/04/2020",4
"498","West Bengal","10/04/2020",13
"499","West Bengal","11/04/2020",10
"500","West Bengal","17/03/2020",1
"501","West Bengal","20/03/2020",1
"502","West Bengal","21/03/2020",2
"503","West Bengal","22/03/2020",3
"504","West Bengal","24/03/2020",2
"505","West Bengal","26/03/2020",1
"506","West Bengal","27/03/2020",5
"507","West Bengal","28/03/2020",3
"508","West Bengal","29/03/2020",3
"509","West Bengal","30/03/2020",1
"510","West Bengal","31/03/2020",15
