"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","09/04/2020",8
"73","Chhattisgarh","11/04/2020",7
"74","Chhattisgarh","12/04/2020",6
"75","Chhattisgarh","14/04/2020",2
"76","Chhattisgarh","19/03/2020",1
"77","Chhattisgarh","25/03/2020",2
"78","Chhattisgarh","26/03/2020",3
"79","Chhattisgarh","28/03/2020",1
"80","Chhattisgarh","30/03/2020",1
"81","Chhattisgarh","31/03/2020",1
"82","Dadra and Nagar Haveli","06/04/2020",1
"83","Delhi","01/04/2020",32
"84","Delhi","02/03/2020",1
"85","Delhi","02/04/2020",141
"86","Delhi","03/04/2020",93
"87","Delhi","04/04/2020",59
"88","Delhi","05/03/2020",1
"89","Delhi","05/04/2020",58
"90","Delhi","06/03/2020",1
"91","Delhi","06/04/2020",22
"92","Delhi","07/04/2020",51
"93","Delhi","08/04/2020",93
"94","Delhi","09/03/2020",1
"95","Delhi","09/04/2020",51
"96","Delhi","10/04/2020",183
"97","Delhi","11/03/2020",1
"98","Delhi","11/04/2020",166
"99","Delhi","12/03/2020",1
"100","Delhi","12/04/2020",85
"101","Delhi","13/03/2020",1
"102","Delhi","13/04/2020",356
"103","Delhi","17/03/2020",3
"104","Delhi","18/03/2020",1
"105","Delhi","19/03/2020",3
"106","Delhi","20/03/2020",6
"107","Delhi","21/03/2020",7
"108","Delhi","22/03/2020",1
"109","Delhi","23/03/2020",2
"110","Delhi","25/03/2020",5
"111","Delhi","26/03/2020",4
"112","Delhi","27/03/2020",1
"113","Delhi","28/03/2020",9
"114","Delhi","29/03/2020",23
"115","Delhi","30/03/2020",25
"116","Delhi","31/03/2020",23
"117","Goa","03/04/2020",1
"118","Goa","04/04/2020",1
"119","Goa","25/03/2020",3
"120","Goa","29/03/2020",2
"121","Gujarat","01/04/2020",13
"122","Gujarat","02/04/2020",1
"123","Gujarat","03/04/2020",7
"124","Gujarat","04/04/2020",13
"125","Gujarat","05/04/2020",20
"126","Gujarat","06/04/2020",18
"127","Gujarat","07/04/2020",29
"128","Gujarat","08/04/2020",11
"129","Gujarat","09/04/2020",76
"130","Gujarat","10/04/2020",116
"131","Gujarat","11/04/2020",90
"132","Gujarat","12/04/2020",48
"133","Gujarat","13/04/2020",56
"134","Gujarat","14/04/2020",78
"135","Gujarat","19/03/2020",2
"136","Gujarat","20/03/2020",5
"137","Gujarat","21/03/2020",7
"138","Gujarat","22/03/2020",4
"139","Gujarat","23/03/2020",12
"140","Gujarat","24/03/2020",6
"141","Gujarat","25/03/2020",2
"142","Gujarat","26/03/2020",6
"143","Gujarat","27/03/2020",3
"144","Gujarat","28/03/2020",8
"145","Gujarat","29/03/2020",8
"146","Gujarat","30/03/2020",7
"147","Gujarat","31/03/2020",4
"148","Haryana","02/04/2020",6
"149","Haryana","03/04/2020",9
"150","Haryana","04/03/2020",14
"151","Haryana","04/04/2020",26
"152","Haryana","05/04/2020",6
"153","Haryana","06/04/2020",20
"154","Haryana","07/04/2020",33
"155","Haryana","08/04/2020",24
"156","Haryana","09/04/2020",3
"157","Haryana","10/04/2020",6
"158","Haryana","11/04/2020",3
"159","Haryana","12/04/2020",16
"160","Haryana","13/04/2020",1
"161","Haryana","14/04/2020",2
"162","Haryana","17/03/2020",1
"163","Haryana","18/03/2020",2
"164","Haryana","20/03/2020",2
"165","Haryana","21/03/2020",2
"166","Haryana","23/03/2020",7
"167","Haryana","24/03/2020",2
"168","Haryana","25/03/2020",1
"169","Haryana","26/03/2020",1
"170","Haryana","27/03/2020",1
"171","Haryana","28/03/2020",2
"172","Haryana","30/03/2020",1
"173","Haryana","31/03/2020",7
"174","Himachal Pradesh","02/04/2020",3
"175","Himachal Pradesh","04/04/2020",7
"176","Himachal Pradesh","05/04/2020",1
"177","Himachal Pradesh","06/04/2020",4
"178","Himachal Pradesh","07/04/2020",9
"179","Himachal Pradesh","09/04/2020",1
"180","Himachal Pradesh","11/04/2020",4
"181","Himachal Pradesh","20/03/2020",2
"182","Himachal Pradesh","23/03/2020",1
"183","Jammu and Kashmir","01/04/2020",7
"184","Jammu and Kashmir","02/04/2020",8
"185","Jammu and Kashmir","03/04/2020",5
"186","Jammu and Kashmir","04/04/2020",17
"187","Jammu and Kashmir","05/04/2020",14
"188","Jammu and Kashmir","06/04/2020",3
"189","Jammu and Kashmir","07/04/2020",16
"190","Jammu and Kashmir","08/04/2020",33
"191","Jammu and Kashmir","09/03/2020",1
"192","Jammu and Kashmir","09/04/2020",26
"193","Jammu and Kashmir","10/04/2020",23
"194","Jammu and Kashmir","11/04/2020",17
"195","Jammu and Kashmir","12/04/2020",21
"196","Jammu and Kashmir","13/03/2020",1
"197","Jammu and Kashmir","13/04/2020",25
"198","Jammu and Kashmir","14/04/2020",8
"199","Jammu and Kashmir","16/03/2020",1
"200","Jammu and Kashmir","18/03/2020",1
"201","Jammu and Kashmir","24/03/2020",2
"202","Jammu and Kashmir","25/03/2020",5
"203","Jammu and Kashmir","26/03/2020",3
"204","Jammu and Kashmir","27/03/2020",6
"205","Jammu and Kashmir","28/03/2020",13
"206","Jammu and Kashmir","29/03/2020",5
"207","Jammu and Kashmir","30/03/2020",11
"208","Jammu and Kashmir","31/03/2020",6
"209","Jharkhand","02/04/2020",1
"210","Jharkhand","05/04/2020",1
"211","Jharkhand","06/04/2020",1
"212","Jharkhand","09/04/2020",9
"213","Jharkhand","10/04/2020",1
"214","Jharkhand","11/04/2020",3
"215","Jharkhand","12/04/2020",2
"216","Jharkhand","13/04/2020",5
"217","Jharkhand","14/04/2020",3
"218","Jharkhand","31/03/2020",1
"219","Karnataka","01/04/2020",9
"220","Karnataka","02/04/2020",14
"221","Karnataka","03/04/2020",4
"222","Karnataka","04/04/2020",16
"223","Karnataka","05/04/2020",7
"224","Karnataka","06/04/2020",12
"225","Karnataka","07/04/2020",12
"226","Karnataka","08/04/2020",6
"227","Karnataka","09/03/2020",1
"228","Karnataka","09/04/2020",16
"229","Karnataka","10/03/2020",3
"230","Karnataka","10/04/2020",10
"231","Karnataka","11/04/2020",8
"232","Karnataka","12/03/2020",1
"233","Karnataka","12/04/2020",17
"234","Karnataka","13/03/2020",1
"235","Karnataka","13/04/2020",15
"236","Karnataka","14/04/2020",13
"237","Karnataka","16/03/2020",1
"238","Karnataka","17/03/2020",4
"239","Karnataka","18/03/2020",3
"240","Karnataka","19/03/2020",1
"241","Karnataka","21/03/2020",5
"242","Karnataka","22/03/2020",6
"243","Karnataka","23/03/2020",7
"244","Karnataka","24/03/2020",8
"245","Karnataka","25/03/2020",10
"246","Karnataka","26/03/2020",4
"247","Karnataka","27/03/2020",9
"248","Karnataka","28/03/2020",12
"249","Karnataka","29/03/2020",7
"250","Karnataka","30/03/2020",5
"251","Karnataka","31/03/2020",13
"252","Kerala","01/04/2020",24
"253","Kerala","02/02/2020",1
"254","Kerala","02/04/2020",21
"255","Kerala","03/02/2020",1
"256","Kerala","03/04/2020",9
"257","Kerala","04/04/2020",11
"258","Kerala","05/04/2020",8
"259","Kerala","06/04/2020",13
"260","Kerala","07/04/2020",8
"261","Kerala","08/03/2020",5
"262","Kerala","08/04/2020",9
"263","Kerala","09/03/2020",1
"264","Kerala","09/04/2020",12
"265","Kerala","10/03/2020",8
"266","Kerala","10/04/2020",7
"267","Kerala","11/04/2020",10
"268","Kerala","12/03/2020",2
"269","Kerala","12/04/2020",2
"270","Kerala","13/03/2020",3
"271","Kerala","13/04/2020",3
"272","Kerala","14/04/2020",8
"273","Kerala","15/03/2020",2
"274","Kerala","16/03/2020",3
"275","Kerala","19/03/2020",1
"276","Kerala","20/03/2020",12
"277","Kerala","21/03/2020",12
"278","Kerala","22/03/2020",15
"279","Kerala","23/03/2020",28
"280","Kerala","24/03/2020",14
"281","Kerala","25/03/2020",9
"282","Kerala","26/03/2020",19
"283","Kerala","27/03/2020",39
"284","Kerala","28/03/2020",6
"285","Kerala","29/03/2020",20
"286","Kerala","30/01/2020",1
"287","Kerala","30/03/2020",32
"288","Kerala","31/03/2020",7
"289","Ladakh","03/04/2020",1
"290","Ladakh","07/03/2020",2
"291","Ladakh","10/04/2020",1
"292","Ladakh","11/03/2020",1
"293","Ladakh","13/04/2020",2
"294","Ladakh","17/03/2020",5
"295","Ladakh","20/03/2020",2
"296","Ladakh","21/03/2020",3
"297","Madhya Pradesh","01/04/2020",32
"298","Madhya Pradesh","02/04/2020",9
"299","Madhya Pradesh","03/04/2020",47
"300","Madhya Pradesh","04/04/2020",25
"301","Madhya Pradesh","05/04/2020",14
"302","Madhya Pradesh","06/04/2020",63
"303","Madhya Pradesh","07/04/2020",34
"304","Madhya Pradesh","08/04/2020",51
"305","Madhya Pradesh","09/04/2020",70
"306","Madhya Pradesh","10/04/2020",40
"307","Madhya Pradesh","11/04/2020",78
"308","Madhya Pradesh","12/04/2020",33
"309","Madhya Pradesh","13/04/2020",52
"310","Madhya Pradesh","20/03/2020",4
"311","Madhya Pradesh","22/03/2020",2
"312","Madhya Pradesh","24/03/2020",1
"313","Madhya Pradesh","25/03/2020",8
"314","Madhya Pradesh","26/03/2020",5
"315","Madhya Pradesh","27/03/2020",9
"316","Madhya Pradesh","28/03/2020",10
"317","Madhya Pradesh","30/03/2020",8
"318","Madhya Pradesh","31/03/2020",19
"319","Maharashtra","01/04/2020",33
"320","Maharashtra","02/04/2020",88
"321","Maharashtra","03/04/2020",64
"322","Maharashtra","04/04/2020",148
"323","Maharashtra","05/04/2020",112
"324","Maharashtra","06/04/2020",121
"325","Maharashtra","07/04/2020",150
"326","Maharashtra","08/04/2020",117
"327","Maharashtra","09/03/2020",2
"328","Maharashtra","09/04/2020",229
"329","Maharashtra","10/03/2020",3
"330","Maharashtra","10/04/2020",210
"331","Maharashtra","11/03/2020",6
"332","Maharashtra","11/04/2020",187
"333","Maharashtra","12/03/2020",3
"334","Maharashtra","12/04/2020",221
"335","Maharashtra","13/03/2020",3
"336","Maharashtra","13/04/2020",352
"337","Maharashtra","14/03/2020",9
"338","Maharashtra","14/04/2020",121
"339","Maharashtra","15/03/2020",6
"340","Maharashtra","16/03/2020",7
"341","Maharashtra","17/03/2020",2
"342","Maharashtra","18/03/2020",4
"343","Maharashtra","19/03/2020",3
"344","Maharashtra","20/03/2020",4
"345","Maharashtra","21/03/2020",12
"346","Maharashtra","22/03/2020",10
"347","Maharashtra","23/03/2020",15
"348","Maharashtra","24/03/2020",18
"349","Maharashtra","25/03/2020",15
"350","Maharashtra","26/03/2020",3
"351","Maharashtra","27/03/2020",28
"352","Maharashtra","28/03/2020",28
"353","Maharashtra","29/03/2020",22
"354","Maharashtra","30/03/2020",17
"355","Maharashtra","31/03/2020",82
"356","Manipur","02/04/2020",1
"357","Manipur","24/03/2020",1
"358","Meghalaya","13/04/2020",1
"359","Mizoram","25/03/2020",1
"360","Nagaland","12/04/2020",1
"361","Odisha","01/04/2020",1
"362","Odisha","03/04/2020",15
"363","Odisha","04/04/2020",1
"364","Odisha","05/04/2020",18
"365","Odisha","06/04/2020",1
"366","Odisha","07/04/2020",2
"367","Odisha","09/04/2020",6
"368","Odisha","10/04/2020",2
"369","Odisha","11/04/2020",4
"370","Odisha","13/04/2020",1
"371","Odisha","14/04/2020",5
"372","Odisha","16/03/2020",1
"373","Odisha","19/03/2020",1
"374","Odisha","26/03/2020",1
"375","Odisha","31/03/2020",1
"376","Puducherry","01/04/2020",2
"377","Puducherry","02/04/2020",2
"378","Puducherry","10/04/2020",2
"379","Puducherry","17/03/2020",1
"380","Punjab","01/04/2020",4
"381","Punjab","02/04/2020",1
"382","Punjab","03/04/2020",6
"383","Punjab","04/04/2020",12
"384","Punjab","05/04/2020",3
"385","Punjab","06/04/2020",11
"386","Punjab","07/04/2020",20
"387","Punjab","08/04/2020",7
"388","Punjab","09/03/2020",1
"389","Punjab","09/04/2020",24
"390","Punjab","10/04/2020",21
"391","Punjab","11/04/2020",7
"392","Punjab","12/04/2020",12
"393","Punjab","13/04/2020",6
"394","Punjab","14/04/2020",8
"395","Punjab","19/03/2020",1
"396","Punjab","20/03/2020",1
"397","Punjab","21/03/2020",10
"398","Punjab","22/03/2020",8
"399","Punjab","23/03/2020",2
"400","Punjab","24/03/2020",6
"401","Punjab","25/03/2020",2
"402","Punjab","26/03/2020",2
"403","Punjab","27/03/2020",5
"404","Punjab","30/03/2020",3
"405","Punjab","31/03/2020",1
"406","Rajasthan","01/04/2020",27
"407","Rajasthan","02/04/2020",13
"408","Rajasthan","03/03/2020",1
"409","Rajasthan","03/04/2020",46
"410","Rajasthan","04/03/2020",1
"411","Rajasthan","04/04/2020",27
"412","Rajasthan","05/04/2020",60
"413","Rajasthan","06/04/2020",35
"414","Rajasthan","07/04/2020",42
"415","Rajasthan","08/04/2020",40
"416","Rajasthan","09/04/2020",80
"417","Rajasthan","10/03/2020",1
"418","Rajasthan","10/04/2020",98
"419","Rajasthan","11/04/2020",139
"420","Rajasthan","12/04/2020",104
"421","Rajasthan","13/04/2020",93
"422","Rajasthan","14/03/2020",1
"423","Rajasthan","14/04/2020",72
"424","Rajasthan","18/03/2020",3
"425","Rajasthan","19/03/2020",2
"426","Rajasthan","20/03/2020",8
"427","Rajasthan","21/03/2020",7
"428","Rajasthan","22/03/2020",5
"429","Rajasthan","23/03/2020",3
"430","Rajasthan","25/03/2020",6
"431","Rajasthan","26/03/2020",5
"432","Rajasthan","27/03/2020",7
"433","Rajasthan","28/03/2020",4
"434","Rajasthan","29/03/2020",5
"435","Rajasthan","30/03/2020",20
"436","Rajasthan","31/03/2020",14
"437","Tamil Nadu","01/04/2020",110
"438","Tamil Nadu","02/04/2020",75
"439","Tamil Nadu","03/04/2020",102
"440","Tamil Nadu","04/04/2020",74
"441","Tamil Nadu","05/04/2020",86
"442","Tamil Nadu","06/04/2020",50
"443","Tamil Nadu","07/03/2020",1
"444","Tamil Nadu","07/04/2020",69
"445","Tamil Nadu","08/04/2020",48
"446","Tamil Nadu","09/04/2020",96
"447","Tamil Nadu","10/04/2020",77
"448","Tamil Nadu","11/04/2020",58
"449","Tamil Nadu","12/04/2020",106
"450","Tamil Nadu","13/04/2020",98
"451","Tamil Nadu","14/04/2020",31
"452","Tamil Nadu","18/03/2020",1
"453","Tamil Nadu","19/03/2020",1
"454","Tamil Nadu","21/03/2020",3
"455","Tamil Nadu","22/03/2020",3
"456","Tamil Nadu","23/03/2020",3
"457","Tamil Nadu","24/03/2020",6
"458","Tamil Nadu","25/03/2020",8
"459","Tamil Nadu","26/03/2020",3
"460","Tamil Nadu","27/03/2020",9
"461","Tamil Nadu","28/03/2020",4
"462","Tamil Nadu","29/03/2020",8
"463","Tamil Nadu","30/03/2020",17
"464","Tamil Nadu","31/03/2020",57
"465","Telangana","01/04/2020",30
"466","Telangana","02/03/2020",1
"467","Telangana","02/04/2020",27
"468","Telangana","03/04/2020",75
"469","Telangana","04/04/2020",43
"470","Telangana","05/04/2020",62
"471","Telangana","06/04/2020",30
"472","Telangana","07/04/2020",40
"473","Telangana","08/04/2020",49
"474","Telangana","09/04/2020",18
"475","Telangana","10/04/2020",16
"476","Telangana","11/04/2020",16
"477","Telangana","12/04/2020",28
"478","Telangana","13/04/2020",61
"479","Telangana","14/03/2020",1
"480","Telangana","15/03/2020",1
"481","Telangana","16/03/2020",1
"482","Telangana","17/03/2020",1
"483","Telangana","18/03/2020",8
"484","Telangana","19/03/2020",3
"485","Telangana","20/03/2020",3
"486","Telangana","21/03/2020",2
"487","Telangana","22/03/2020",6
"488","Telangana","23/03/2020",6
"489","Telangana","24/03/2020",6
"490","Telangana","25/03/2020",2
"491","Telangana","26/03/2020",4
"492","Telangana","27/03/2020",14
"493","Telangana","28/03/2020",8
"494","Telangana","29/03/2020",3
"495","Telangana","30/03/2020",7
"496","Telangana","31/03/2020",20
"497","Tripura","06/04/2020",1
"498","Tripura","10/04/2020",1
"499","Uttar Pradesh","01/04/2020",13
"500","Uttar Pradesh","02/04/2020",11
"501","Uttar Pradesh","03/04/2020",46
"502","Uttar Pradesh","04/03/2020",7
"503","Uttar Pradesh","04/04/2020",60
"504","Uttar Pradesh","05/03/2020",1
"505","Uttar Pradesh","05/04/2020",44
"506","Uttar Pradesh","06/04/2020",27
"507","Uttar Pradesh","07/04/2020",27
"508","Uttar Pradesh","08/04/2020",29
"509","Uttar Pradesh","09/03/2020",2
"510","Uttar Pradesh","09/04/2020",49
"511","Uttar Pradesh","10/04/2020",23
"512","Uttar Pradesh","11/04/2020",19
"513","Uttar Pradesh","12/03/2020",2
"514","Uttar Pradesh","12/04/2020",31
"515","Uttar Pradesh","13/03/2020",1
"516","Uttar Pradesh","13/04/2020",75
"517","Uttar Pradesh","14/04/2020",102
"518","Uttar Pradesh","17/03/2020",2
"519","Uttar Pradesh","18/03/2020",2
"520","Uttar Pradesh","19/03/2020",3
"521","Uttar Pradesh","20/03/2020",4
"522","Uttar Pradesh","21/03/2020",4
"523","Uttar Pradesh","22/03/2020",2
"524","Uttar Pradesh","23/03/2020",4
"525","Uttar Pradesh","24/03/2020",1
"526","Uttar Pradesh","25/03/2020",3
"527","Uttar Pradesh","26/03/2020",4
"528","Uttar Pradesh","27/03/2020",7
"529","Uttar Pradesh","28/03/2020",16
"530","Uttar Pradesh","29/03/2020",7
"531","Uttar Pradesh","30/03/2020",24
"532","Uttar Pradesh","31/03/2020",8
"533","Uttarakhand","02/04/2020",3
"534","Uttarakhand","03/04/2020",6
"535","Uttarakhand","04/04/2020",6
"536","Uttarakhand","05/04/2020",4
"537","Uttarakhand","06/04/2020",5
"538","Uttarakhand","08/04/2020",4
"539","Uttarakhand","14/04/2020",2
"540","Uttarakhand","15/03/2020",1
"541","Uttarakhand","19/03/2020",2
"542","Uttarakhand","23/03/2020",1
"543","Uttarakhand","25/03/2020",1
"544","Uttarakhand","28/03/2020",1
"545","Uttarakhand","29/03/2020",1
"546","West Bengal","02/04/2020",16
"547","West Bengal","05/04/2020",27
"548","West Bengal","07/04/2020",11
"549","West Bengal","08/04/2020",8
"550","West Bengal","09/04/2020",4
"551","West Bengal","10/04/2020",13
"552","West Bengal","11/04/2020",10
"553","West Bengal","12/04/2020",8
"554","West Bengal","13/04/2020",18
"555","West Bengal","14/04/2020",38
"556","West Bengal","17/03/2020",1
"557","West Bengal","20/03/2020",1
"558","West Bengal","21/03/2020",2
"559","West Bengal","22/03/2020",3
"560","West Bengal","24/03/2020",2
"561","West Bengal","26/03/2020",1
"562","West Bengal","27/03/2020",5
"563","West Bengal","28/03/2020",3
"564","West Bengal","29/03/2020",3
"565","West Bengal","30/03/2020",1
"566","West Bengal","31/03/2020",15
