"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","11/04/2020",7
"73","Chhattisgarh","12/04/2020",6
"74","Chhattisgarh","19/03/2020",1
"75","Chhattisgarh","25/03/2020",2
"76","Chhattisgarh","26/03/2020",3
"77","Chhattisgarh","28/03/2020",1
"78","Chhattisgarh","30/03/2020",1
"79","Chhattisgarh","31/03/2020",1
"80","Dadra and Nagar Haveli","06/04/2020",1
"81","Delhi","01/04/2020",32
"82","Delhi","02/03/2020",1
"83","Delhi","02/04/2020",141
"84","Delhi","03/04/2020",93
"85","Delhi","04/04/2020",59
"86","Delhi","05/03/2020",1
"87","Delhi","05/04/2020",58
"88","Delhi","06/03/2020",1
"89","Delhi","06/04/2020",22
"90","Delhi","07/04/2020",51
"91","Delhi","08/04/2020",93
"92","Delhi","09/03/2020",1
"93","Delhi","09/04/2020",51
"94","Delhi","10/04/2020",183
"95","Delhi","11/03/2020",1
"96","Delhi","11/04/2020",166
"97","Delhi","12/03/2020",1
"98","Delhi","12/04/2020",85
"99","Delhi","13/03/2020",1
"100","Delhi","13/04/2020",356
"101","Delhi","17/03/2020",3
"102","Delhi","18/03/2020",1
"103","Delhi","19/03/2020",3
"104","Delhi","20/03/2020",6
"105","Delhi","21/03/2020",7
"106","Delhi","22/03/2020",1
"107","Delhi","23/03/2020",2
"108","Delhi","25/03/2020",5
"109","Delhi","26/03/2020",4
"110","Delhi","27/03/2020",1
"111","Delhi","28/03/2020",9
"112","Delhi","29/03/2020",23
"113","Delhi","30/03/2020",25
"114","Delhi","31/03/2020",23
"115","Goa","03/04/2020",1
"116","Goa","04/04/2020",1
"117","Goa","25/03/2020",3
"118","Goa","29/03/2020",2
"119","Gujarat","01/04/2020",13
"120","Gujarat","02/04/2020",1
"121","Gujarat","03/04/2020",7
"122","Gujarat","04/04/2020",13
"123","Gujarat","05/04/2020",20
"124","Gujarat","06/04/2020",18
"125","Gujarat","07/04/2020",29
"126","Gujarat","08/04/2020",11
"127","Gujarat","09/04/2020",76
"128","Gujarat","10/04/2020",116
"129","Gujarat","11/04/2020",90
"130","Gujarat","12/04/2020",48
"131","Gujarat","13/04/2020",56
"132","Gujarat","19/03/2020",2
"133","Gujarat","20/03/2020",5
"134","Gujarat","21/03/2020",7
"135","Gujarat","22/03/2020",4
"136","Gujarat","23/03/2020",12
"137","Gujarat","24/03/2020",6
"138","Gujarat","25/03/2020",2
"139","Gujarat","26/03/2020",6
"140","Gujarat","27/03/2020",3
"141","Gujarat","28/03/2020",8
"142","Gujarat","29/03/2020",8
"143","Gujarat","30/03/2020",7
"144","Gujarat","31/03/2020",4
"145","Haryana","02/04/2020",6
"146","Haryana","03/04/2020",9
"147","Haryana","04/03/2020",14
"148","Haryana","04/04/2020",26
"149","Haryana","05/04/2020",6
"150","Haryana","06/04/2020",20
"151","Haryana","07/04/2020",33
"152","Haryana","08/04/2020",24
"153","Haryana","09/04/2020",3
"154","Haryana","10/04/2020",6
"155","Haryana","11/04/2020",3
"156","Haryana","12/04/2020",16
"157","Haryana","13/04/2020",1
"158","Haryana","17/03/2020",1
"159","Haryana","18/03/2020",2
"160","Haryana","20/03/2020",2
"161","Haryana","21/03/2020",2
"162","Haryana","23/03/2020",7
"163","Haryana","24/03/2020",2
"164","Haryana","25/03/2020",1
"165","Haryana","26/03/2020",1
"166","Haryana","27/03/2020",1
"167","Haryana","28/03/2020",2
"168","Haryana","30/03/2020",1
"169","Haryana","31/03/2020",7
"170","Himachal Pradesh","02/04/2020",3
"171","Himachal Pradesh","04/04/2020",7
"172","Himachal Pradesh","05/04/2020",1
"173","Himachal Pradesh","06/04/2020",4
"174","Himachal Pradesh","07/04/2020",9
"175","Himachal Pradesh","09/04/2020",1
"176","Himachal Pradesh","11/04/2020",4
"177","Himachal Pradesh","20/03/2020",2
"178","Himachal Pradesh","23/03/2020",1
"179","Jammu and Kashmir","01/04/2020",7
"180","Jammu and Kashmir","02/04/2020",8
"181","Jammu and Kashmir","03/04/2020",5
"182","Jammu and Kashmir","04/04/2020",17
"183","Jammu and Kashmir","05/04/2020",14
"184","Jammu and Kashmir","06/04/2020",3
"185","Jammu and Kashmir","07/04/2020",16
"186","Jammu and Kashmir","08/04/2020",33
"187","Jammu and Kashmir","09/03/2020",1
"188","Jammu and Kashmir","09/04/2020",26
"189","Jammu and Kashmir","10/04/2020",23
"190","Jammu and Kashmir","11/04/2020",17
"191","Jammu and Kashmir","12/04/2020",21
"192","Jammu and Kashmir","13/03/2020",1
"193","Jammu and Kashmir","13/04/2020",25
"194","Jammu and Kashmir","16/03/2020",1
"195","Jammu and Kashmir","18/03/2020",1
"196","Jammu and Kashmir","24/03/2020",2
"197","Jammu and Kashmir","25/03/2020",5
"198","Jammu and Kashmir","26/03/2020",3
"199","Jammu and Kashmir","27/03/2020",6
"200","Jammu and Kashmir","28/03/2020",13
"201","Jammu and Kashmir","29/03/2020",5
"202","Jammu and Kashmir","30/03/2020",11
"203","Jammu and Kashmir","31/03/2020",6
"204","Jharkhand","02/04/2020",1
"205","Jharkhand","05/04/2020",1
"206","Jharkhand","06/04/2020",1
"207","Jharkhand","09/04/2020",9
"208","Jharkhand","10/04/2020",1
"209","Jharkhand","11/04/2020",3
"210","Jharkhand","12/04/2020",2
"211","Jharkhand","13/04/2020",5
"212","Jharkhand","31/03/2020",1
"213","Karnataka","01/04/2020",9
"214","Karnataka","02/04/2020",14
"215","Karnataka","03/04/2020",4
"216","Karnataka","04/04/2020",16
"217","Karnataka","05/04/2020",7
"218","Karnataka","06/04/2020",12
"219","Karnataka","07/04/2020",12
"220","Karnataka","08/04/2020",6
"221","Karnataka","09/03/2020",1
"222","Karnataka","09/04/2020",16
"223","Karnataka","10/03/2020",3
"224","Karnataka","10/04/2020",10
"225","Karnataka","11/04/2020",8
"226","Karnataka","12/03/2020",1
"227","Karnataka","12/04/2020",17
"228","Karnataka","13/03/2020",1
"229","Karnataka","13/04/2020",15
"230","Karnataka","16/03/2020",1
"231","Karnataka","17/03/2020",4
"232","Karnataka","18/03/2020",3
"233","Karnataka","19/03/2020",1
"234","Karnataka","21/03/2020",5
"235","Karnataka","22/03/2020",6
"236","Karnataka","23/03/2020",7
"237","Karnataka","24/03/2020",8
"238","Karnataka","25/03/2020",10
"239","Karnataka","26/03/2020",4
"240","Karnataka","27/03/2020",9
"241","Karnataka","28/03/2020",12
"242","Karnataka","29/03/2020",7
"243","Karnataka","30/03/2020",5
"244","Karnataka","31/03/2020",13
"245","Kerala","01/04/2020",24
"246","Kerala","02/02/2020",1
"247","Kerala","02/04/2020",21
"248","Kerala","03/02/2020",1
"249","Kerala","03/04/2020",9
"250","Kerala","04/04/2020",11
"251","Kerala","05/04/2020",8
"252","Kerala","06/04/2020",13
"253","Kerala","07/04/2020",8
"254","Kerala","08/03/2020",5
"255","Kerala","08/04/2020",9
"256","Kerala","09/03/2020",1
"257","Kerala","09/04/2020",12
"258","Kerala","10/03/2020",8
"259","Kerala","10/04/2020",7
"260","Kerala","11/04/2020",10
"261","Kerala","12/03/2020",2
"262","Kerala","12/04/2020",2
"263","Kerala","13/03/2020",3
"264","Kerala","13/04/2020",3
"265","Kerala","15/03/2020",2
"266","Kerala","16/03/2020",3
"267","Kerala","19/03/2020",1
"268","Kerala","20/03/2020",12
"269","Kerala","21/03/2020",12
"270","Kerala","22/03/2020",15
"271","Kerala","23/03/2020",28
"272","Kerala","24/03/2020",14
"273","Kerala","25/03/2020",9
"274","Kerala","26/03/2020",19
"275","Kerala","27/03/2020",39
"276","Kerala","28/03/2020",6
"277","Kerala","29/03/2020",20
"278","Kerala","30/01/2020",1
"279","Kerala","30/03/2020",32
"280","Kerala","31/03/2020",7
"281","Ladakh","03/04/2020",1
"282","Ladakh","07/03/2020",2
"283","Ladakh","10/04/2020",1
"284","Ladakh","11/03/2020",1
"285","Ladakh","13/04/2020",2
"286","Ladakh","17/03/2020",5
"287","Ladakh","20/03/2020",2
"288","Ladakh","21/03/2020",3
"289","Madhya Pradesh","01/04/2020",32
"290","Madhya Pradesh","02/04/2020",9
"291","Madhya Pradesh","03/04/2020",47
"292","Madhya Pradesh","04/04/2020",25
"293","Madhya Pradesh","05/04/2020",14
"294","Madhya Pradesh","06/04/2020",63
"295","Madhya Pradesh","07/04/2020",34
"296","Madhya Pradesh","08/04/2020",51
"297","Madhya Pradesh","09/04/2020",70
"298","Madhya Pradesh","10/04/2020",40
"299","Madhya Pradesh","11/04/2020",78
"300","Madhya Pradesh","12/04/2020",33
"301","Madhya Pradesh","13/04/2020",52
"302","Madhya Pradesh","20/03/2020",4
"303","Madhya Pradesh","22/03/2020",2
"304","Madhya Pradesh","24/03/2020",1
"305","Madhya Pradesh","25/03/2020",8
"306","Madhya Pradesh","26/03/2020",5
"307","Madhya Pradesh","27/03/2020",9
"308","Madhya Pradesh","28/03/2020",10
"309","Madhya Pradesh","30/03/2020",8
"310","Madhya Pradesh","31/03/2020",19
"311","Maharashtra","01/04/2020",33
"312","Maharashtra","02/04/2020",88
"313","Maharashtra","03/04/2020",64
"314","Maharashtra","04/04/2020",148
"315","Maharashtra","05/04/2020",112
"316","Maharashtra","06/04/2020",121
"317","Maharashtra","07/04/2020",150
"318","Maharashtra","08/04/2020",117
"319","Maharashtra","09/03/2020",2
"320","Maharashtra","09/04/2020",229
"321","Maharashtra","10/03/2020",3
"322","Maharashtra","10/04/2020",210
"323","Maharashtra","11/03/2020",6
"324","Maharashtra","11/04/2020",187
"325","Maharashtra","12/03/2020",3
"326","Maharashtra","12/04/2020",221
"327","Maharashtra","13/03/2020",3
"328","Maharashtra","13/04/2020",352
"329","Maharashtra","14/03/2020",9
"330","Maharashtra","15/03/2020",6
"331","Maharashtra","16/03/2020",7
"332","Maharashtra","17/03/2020",2
"333","Maharashtra","18/03/2020",4
"334","Maharashtra","19/03/2020",3
"335","Maharashtra","20/03/2020",4
"336","Maharashtra","21/03/2020",12
"337","Maharashtra","22/03/2020",10
"338","Maharashtra","23/03/2020",15
"339","Maharashtra","24/03/2020",18
"340","Maharashtra","25/03/2020",15
"341","Maharashtra","26/03/2020",3
"342","Maharashtra","27/03/2020",28
"343","Maharashtra","28/03/2020",28
"344","Maharashtra","29/03/2020",22
"345","Maharashtra","30/03/2020",17
"346","Maharashtra","31/03/2020",82
"347","Manipur","02/04/2020",1
"348","Manipur","24/03/2020",1
"349","Meghalaya","13/04/2020",1
"350","Mizoram","25/03/2020",1
"351","Nagaland","12/04/2020",1
"352","Odisha","01/04/2020",1
"353","Odisha","03/04/2020",15
"354","Odisha","04/04/2020",1
"355","Odisha","05/04/2020",18
"356","Odisha","06/04/2020",1
"357","Odisha","07/04/2020",2
"358","Odisha","09/04/2020",6
"359","Odisha","10/04/2020",2
"360","Odisha","11/04/2020",4
"361","Odisha","13/04/2020",1
"362","Odisha","14/04/2020",1
"363","Odisha","16/03/2020",1
"364","Odisha","19/03/2020",1
"365","Odisha","26/03/2020",1
"366","Odisha","31/03/2020",1
"367","Puducherry","01/04/2020",2
"368","Puducherry","02/04/2020",2
"369","Puducherry","10/04/2020",2
"370","Puducherry","17/03/2020",1
"371","Punjab","01/04/2020",4
"372","Punjab","02/04/2020",1
"373","Punjab","03/04/2020",6
"374","Punjab","04/04/2020",12
"375","Punjab","05/04/2020",3
"376","Punjab","06/04/2020",11
"377","Punjab","07/04/2020",20
"378","Punjab","08/04/2020",7
"379","Punjab","09/03/2020",1
"380","Punjab","09/04/2020",24
"381","Punjab","10/04/2020",21
"382","Punjab","11/04/2020",7
"383","Punjab","12/04/2020",12
"384","Punjab","13/04/2020",6
"385","Punjab","19/03/2020",1
"386","Punjab","20/03/2020",1
"387","Punjab","21/03/2020",10
"388","Punjab","22/03/2020",8
"389","Punjab","23/03/2020",2
"390","Punjab","24/03/2020",6
"391","Punjab","25/03/2020",2
"392","Punjab","26/03/2020",2
"393","Punjab","27/03/2020",5
"394","Punjab","30/03/2020",3
"395","Punjab","31/03/2020",1
"396","Rajasthan","01/04/2020",27
"397","Rajasthan","02/04/2020",13
"398","Rajasthan","03/03/2020",1
"399","Rajasthan","03/04/2020",46
"400","Rajasthan","04/03/2020",1
"401","Rajasthan","04/04/2020",27
"402","Rajasthan","05/04/2020",60
"403","Rajasthan","06/04/2020",35
"404","Rajasthan","07/04/2020",42
"405","Rajasthan","08/04/2020",40
"406","Rajasthan","09/04/2020",80
"407","Rajasthan","10/03/2020",1
"408","Rajasthan","10/04/2020",98
"409","Rajasthan","11/04/2020",139
"410","Rajasthan","12/04/2020",104
"411","Rajasthan","13/04/2020",93
"412","Rajasthan","14/03/2020",1
"413","Rajasthan","14/04/2020",48
"414","Rajasthan","18/03/2020",3
"415","Rajasthan","19/03/2020",2
"416","Rajasthan","20/03/2020",8
"417","Rajasthan","21/03/2020",7
"418","Rajasthan","22/03/2020",5
"419","Rajasthan","23/03/2020",3
"420","Rajasthan","25/03/2020",6
"421","Rajasthan","26/03/2020",5
"422","Rajasthan","27/03/2020",7
"423","Rajasthan","28/03/2020",4
"424","Rajasthan","29/03/2020",5
"425","Rajasthan","30/03/2020",20
"426","Rajasthan","31/03/2020",14
"427","Tamil Nadu","01/04/2020",110
"428","Tamil Nadu","02/04/2020",75
"429","Tamil Nadu","03/04/2020",102
"430","Tamil Nadu","04/04/2020",74
"431","Tamil Nadu","05/04/2020",86
"432","Tamil Nadu","06/04/2020",50
"433","Tamil Nadu","07/03/2020",1
"434","Tamil Nadu","07/04/2020",69
"435","Tamil Nadu","08/04/2020",48
"436","Tamil Nadu","09/04/2020",96
"437","Tamil Nadu","10/04/2020",77
"438","Tamil Nadu","11/04/2020",58
"439","Tamil Nadu","12/04/2020",106
"440","Tamil Nadu","13/04/2020",98
"441","Tamil Nadu","18/03/2020",1
"442","Tamil Nadu","19/03/2020",1
"443","Tamil Nadu","21/03/2020",3
"444","Tamil Nadu","22/03/2020",3
"445","Tamil Nadu","23/03/2020",3
"446","Tamil Nadu","24/03/2020",6
"447","Tamil Nadu","25/03/2020",8
"448","Tamil Nadu","26/03/2020",3
"449","Tamil Nadu","27/03/2020",9
"450","Tamil Nadu","28/03/2020",4
"451","Tamil Nadu","29/03/2020",8
"452","Tamil Nadu","30/03/2020",17
"453","Tamil Nadu","31/03/2020",57
"454","Telangana","01/04/2020",30
"455","Telangana","02/03/2020",1
"456","Telangana","02/04/2020",27
"457","Telangana","03/04/2020",75
"458","Telangana","04/04/2020",43
"459","Telangana","05/04/2020",62
"460","Telangana","06/04/2020",30
"461","Telangana","07/04/2020",40
"462","Telangana","08/04/2020",49
"463","Telangana","09/04/2020",18
"464","Telangana","10/04/2020",16
"465","Telangana","11/04/2020",16
"466","Telangana","12/04/2020",28
"467","Telangana","13/04/2020",61
"468","Telangana","14/03/2020",1
"469","Telangana","15/03/2020",1
"470","Telangana","16/03/2020",1
"471","Telangana","17/03/2020",1
"472","Telangana","18/03/2020",8
"473","Telangana","19/03/2020",3
"474","Telangana","20/03/2020",3
"475","Telangana","21/03/2020",2
"476","Telangana","22/03/2020",6
"477","Telangana","23/03/2020",6
"478","Telangana","24/03/2020",6
"479","Telangana","25/03/2020",2
"480","Telangana","26/03/2020",4
"481","Telangana","27/03/2020",14
"482","Telangana","28/03/2020",8
"483","Telangana","29/03/2020",3
"484","Telangana","30/03/2020",7
"485","Telangana","31/03/2020",20
"486","Tripura","06/04/2020",1
"487","Tripura","10/04/2020",1
"488","Uttar Pradesh","01/04/2020",13
"489","Uttar Pradesh","02/04/2020",11
"490","Uttar Pradesh","03/04/2020",46
"491","Uttar Pradesh","04/03/2020",7
"492","Uttar Pradesh","04/04/2020",60
"493","Uttar Pradesh","05/03/2020",1
"494","Uttar Pradesh","05/04/2020",44
"495","Uttar Pradesh","06/04/2020",27
"496","Uttar Pradesh","07/04/2020",27
"497","Uttar Pradesh","08/04/2020",29
"498","Uttar Pradesh","09/03/2020",2
"499","Uttar Pradesh","09/04/2020",49
"500","Uttar Pradesh","10/04/2020",23
"501","Uttar Pradesh","11/04/2020",19
"502","Uttar Pradesh","12/03/2020",2
"503","Uttar Pradesh","12/04/2020",31
"504","Uttar Pradesh","13/03/2020",1
"505","Uttar Pradesh","13/04/2020",75
"506","Uttar Pradesh","17/03/2020",2
"507","Uttar Pradesh","18/03/2020",2
"508","Uttar Pradesh","19/03/2020",3
"509","Uttar Pradesh","20/03/2020",4
"510","Uttar Pradesh","21/03/2020",4
"511","Uttar Pradesh","22/03/2020",2
"512","Uttar Pradesh","23/03/2020",4
"513","Uttar Pradesh","24/03/2020",1
"514","Uttar Pradesh","25/03/2020",3
"515","Uttar Pradesh","26/03/2020",4
"516","Uttar Pradesh","27/03/2020",7
"517","Uttar Pradesh","28/03/2020",16
"518","Uttar Pradesh","29/03/2020",7
"519","Uttar Pradesh","30/03/2020",24
"520","Uttar Pradesh","31/03/2020",8
"521","Uttarakhand","02/04/2020",3
"522","Uttarakhand","03/04/2020",6
"523","Uttarakhand","04/04/2020",6
"524","Uttarakhand","05/04/2020",4
"525","Uttarakhand","06/04/2020",5
"526","Uttarakhand","08/04/2020",4
"527","Uttarakhand","15/03/2020",1
"528","Uttarakhand","19/03/2020",2
"529","Uttarakhand","23/03/2020",1
"530","Uttarakhand","25/03/2020",1
"531","Uttarakhand","28/03/2020",1
"532","Uttarakhand","29/03/2020",1
"533","West Bengal","02/04/2020",16
"534","West Bengal","05/04/2020",27
"535","West Bengal","07/04/2020",11
"536","West Bengal","08/04/2020",8
"537","West Bengal","09/04/2020",4
"538","West Bengal","10/04/2020",13
"539","West Bengal","11/04/2020",10
"540","West Bengal","12/04/2020",8
"541","West Bengal","13/04/2020",18
"542","West Bengal","14/04/2020",38
"543","West Bengal","17/03/2020",1
"544","West Bengal","20/03/2020",1
"545","West Bengal","21/03/2020",2
"546","West Bengal","22/03/2020",3
"547","West Bengal","24/03/2020",2
"548","West Bengal","26/03/2020",1
"549","West Bengal","27/03/2020",5
"550","West Bengal","28/03/2020",3
"551","West Bengal","29/03/2020",3
"552","West Bengal","30/03/2020",1
"553","West Bengal","31/03/2020",15
